Speed =, 2527.830416
x,y,flow
543.366000,731.448000,1.525663e-02
544.356000,731.448000,2.747991e-01
556.236000,731.448000,4.773579e-01
557.226000,731.448000,8.921475e-01
558.216000,731.448000,2.749443e-01
449.316000,730.458000,2.202863e-02
450.306000,730.458000,5.728628e-02
458.226000,730.458000,1.453387e-01
459.216000,730.458000,1.411791e+00
460.206000,730.458000,1.434599e+00
461.196000,730.458000,1.477817e+00
462.186000,730.458000,1.464163e+00
463.176000,730.458000,1.100467e+00
464.166000,730.458000,9.553768e-01
471.096000,730.458000,3.877848e-02
472.086000,730.458000,8.229045e-01
473.076000,730.458000,5.966240e-01
483.966000,730.458000,2.220703e-01
484.956000,730.458000,3.945012e-01
486.936000,730.458000,6.451035e-03
487.926000,730.458000,7.402990e-02
488.916000,730.458000,1.006326e-01
495.846000,730.458000,2.502162e-02
496.836000,730.458000,2.003536e-02
497.826000,730.458000,4.850484e-02
505.746000,730.458000,5.701693e-01
506.736000,730.458000,9.732642e-01
507.726000,730.458000,9.957368e-01
508.716000,730.458000,9.220340e-01
509.706000,730.458000,2.376413e-01
510.696000,730.458000,3.079339e-02
511.686000,730.458000,2.861819e-01
512.676000,730.458000,9.729066e-01
513.666000,730.458000,1.061309e+00
514.656000,730.458000,8.076661e-01
515.646000,730.458000,1.031223e+00
516.636000,730.458000,1.922355e-01
517.626000,730.458000,3.323596e-01
518.616000,730.458000,1.205023e+00
519.606000,730.458000,1.235564e+00
520.596000,730.458000,1.314959e+00
521.586000,730.458000,1.430490e+00
522.576000,730.458000,4.529353e-01
523.566000,730.458000,4.617387e-02
525.546000,730.458000,7.474749e-02
527.526000,730.458000,9.862519e-01
528.516000,730.458000,6.439372e-01
530.496000,730.458000,3.343633e-01
531.486000,730.458000,1.015176e+00
532.476000,730.458000,2.778147e+00
533.466000,730.458000,2.691853e+00
534.456000,730.458000,1.864638e+00
535.446000,730.458000,2.667606e+00
536.436000,730.458000,1.570580e+00
537.426000,730.458000,1.105984e+00
538.416000,730.458000,1.940339e+00
539.406000,730.458000,1.719229e+00
540.396000,730.458000,7.304869e-01
541.386000,730.458000,8.975449e-01
542.376000,730.458000,3.541990e-01
543.366000,730.458000,8.923460e-02
544.356000,730.458000,6.269357e-01
555.246000,730.458000,1.288104e-01
556.236000,730.458000,1.071883e+00
557.226000,730.458000,1.062419e+00
558.216000,730.458000,3.571195e-01
449.316000,729.468000,5.841800e-02
450.306000,729.468000,2.078518e-01
458.226000,729.468000,3.892934e-01
459.216000,729.468000,1.067566e+00
460.206000,729.468000,1.024934e+00
461.196000,729.468000,1.447798e+00
462.186000,729.468000,1.198712e+00
463.176000,729.468000,5.050236e-01
464.166000,729.468000,1.627239e+00
470.106000,729.468000,5.054296e-02
471.096000,729.468000,1.178864e+00
472.086000,729.468000,1.313390e+00
473.076000,729.468000,6.346943e-01
483.966000,729.468000,5.320497e-02
486.936000,729.468000,1.429985e-01
487.926000,729.468000,8.405315e-01
488.916000,729.468000,3.890530e-01
494.856000,729.468000,7.359437e-03
495.846000,729.468000,2.321737e-01
496.836000,729.468000,5.183087e-01
497.826000,729.468000,3.824043e-01
505.746000,729.468000,1.554074e-01
506.736000,729.468000,9.495461e-01
507.726000,729.468000,1.225299e+00
508.716000,729.468000,1.257496e+00
509.706000,729.468000,9.186985e-01
510.696000,729.468000,1.131303e-01
511.686000,729.468000,3.641257e-01
512.676000,729.468000,8.178663e-01
513.666000,729.468000,8.353906e-01
514.656000,729.468000,7.648540e-01
515.646000,729.468000,7.470076e-01
516.636000,729.468000,1.197708e+00
517.626000,729.468000,1.100328e+00
518.616000,729.468000,1.391168e+00
519.606000,729.468000,1.418067e+00
520.596000,729.468000,1.505867e+00
521.586000,729.468000,1.636136e+00
522.576000,729.468000,1.281157e+00
523.566000,729.468000,9.219426e-02
524.556000,729.468000,3.369206e-01
525.546000,729.468000,1.796160e+00
526.536000,729.468000,1.074061e+00
527.526000,729.468000,1.268820e-02
528.516000,729.468000,6.189228e-01
529.506000,729.468000,4.090405e-01
530.496000,729.468000,7.865517e-02
531.486000,729.468000,1.180356e-02
532.476000,729.468000,1.611643e+00
533.466000,729.468000,1.069773e+00
534.456000,729.468000,2.495777e+00
535.446000,729.468000,2.864016e+00
536.436000,729.468000,2.656890e+00
537.426000,729.468000,2.622200e+00
538.416000,729.468000,2.336312e+00
539.406000,729.468000,2.178127e+00
540.396000,729.468000,2.331969e+00
541.386000,729.468000,2.266109e+00
542.376000,729.468000,2.206749e+00
543.366000,729.468000,8.637663e-01
544.356000,729.468000,9.917452e-01
554.256000,729.468000,1.634509e-03
555.246000,729.468000,9.489553e-01
556.236000,729.468000,1.421101e+00
557.226000,729.468000,1.354571e+00
558.216000,729.468000,7.201525e-01
559.206000,729.468000,5.532046e-02
449.316000,728.478000,7.281880e-02
450.306000,728.478000,1.879783e-01
451.296000,728.478000,3.190621e-02
458.226000,728.478000,3.310622e-02
459.216000,728.478000,1.049387e+00
460.206000,728.478000,1.069051e+00
461.196000,728.478000,1.664622e-02
469.116000,728.478000,9.954918e-02
470.106000,728.478000,1.942001e+00
471.096000,728.478000,1.708980e+00
472.086000,728.478000,1.283024e+00
473.076000,728.478000,3.981496e-01
474.066000,728.478000,3.847017e-01
475.056000,728.478000,1.244179e-01
476.046000,728.478000,1.400803e-02
483.966000,728.478000,9.947283e-01
484.956000,728.478000,3.596990e-02
486.936000,728.478000,3.090249e-01
487.926000,728.478000,1.431002e+00
488.916000,728.478000,1.427860e+00
489.906000,728.478000,4.026114e-01
490.896000,728.478000,1.906963e-01
491.886000,728.478000,1.754103e-01
492.876000,728.478000,4.795839e-01
493.866000,728.478000,8.981277e-02
494.856000,728.478000,4.933331e-01
495.846000,728.478000,1.195742e+00
496.836000,728.478000,9.427038e-01
497.826000,728.478000,3.285730e-02
505.746000,728.478000,9.440254e-02
506.736000,728.478000,2.889690e-01
507.726000,728.478000,1.309456e+00
508.716000,728.478000,1.036799e+00
509.706000,728.478000,1.527150e+00
510.696000,728.478000,1.216685e+00
511.686000,728.478000,3.583101e-01
512.676000,728.478000,5.936862e-01
513.666000,728.478000,5.658675e-01
514.656000,728.478000,9.023855e-01
515.646000,728.478000,4.839813e-01
516.636000,728.478000,7.846676e-01
517.626000,728.478000,1.549847e+00
518.616000,728.478000,1.591291e+00
519.606000,728.478000,1.614993e+00
520.596000,728.478000,1.707957e+00
521.586000,728.478000,1.846567e+00
522.576000,728.478000,1.920721e+00
523.566000,728.478000,1.006010e+00
524.556000,728.478000,5.464210e-02
525.546000,728.478000,1.308128e+00
526.536000,728.478000,2.263270e+00
527.526000,728.478000,1.247780e+00
529.506000,728.478000,1.675645e-01
530.496000,728.478000,1.436609e+00
531.486000,728.478000,4.384770e-01
534.456000,728.478000,5.355032e-01
535.446000,728.478000,2.672856e+00
536.436000,728.478000,2.991065e+00
537.426000,728.478000,2.749612e+00
538.416000,728.478000,2.539244e+00
539.406000,728.478000,2.695960e+00
540.396000,728.478000,2.662457e+00
541.386000,728.478000,2.639167e+00
542.376000,728.478000,2.585988e+00
543.366000,728.478000,2.263775e+00
544.356000,728.478000,3.403130e-02
554.256000,728.478000,8.134450e-01
555.246000,728.478000,1.831791e+00
556.236000,728.478000,1.773580e+00
557.226000,728.478000,1.749177e+00
558.216000,728.478000,1.605333e+00
559.206000,728.478000,2.034800e-01
448.326000,727.488000,6.676893e-03
449.316000,727.488000,1.613879e-01
450.306000,727.488000,2.261274e-02
451.296000,727.488000,3.622534e-01
452.286000,727.488000,7.085841e-03
459.216000,727.488000,1.624520e+00
460.206000,727.488000,1.671451e+00
461.196000,727.488000,1.340305e+00
462.186000,727.488000,8.012954e-01
463.176000,727.488000,1.925351e+00
464.166000,727.488000,9.522724e-01
469.116000,727.488000,1.565997e-02
470.106000,727.488000,1.478569e+00
471.096000,727.488000,1.921150e+00
472.086000,727.488000,1.841503e+00
473.076000,727.488000,1.194595e+00
474.066000,727.488000,9.055505e-01
475.056000,727.488000,9.413338e-01
480.006000,727.488000,1.690250e-01
480.996000,727.488000,5.778777e-01
481.986000,727.488000,1.017934e-01
482.976000,727.488000,8.430502e-02
483.966000,727.488000,1.032706e+00
484.956000,727.488000,1.442114e+00
485.946000,727.488000,5.801500e-01
488.916000,727.488000,9.611343e-02
489.906000,727.488000,1.230755e-01
490.896000,727.488000,1.540839e+00
491.886000,727.488000,1.456947e+00
492.876000,727.488000,7.969515e-01
493.866000,727.488000,2.511329e-01
494.856000,727.488000,1.056596e+00
495.846000,727.488000,8.390106e-01
496.836000,727.488000,1.047285e+00
497.826000,727.488000,1.141587e-01
504.756000,727.488000,2.436812e-03
505.746000,727.488000,5.703459e-01
506.736000,727.488000,6.833780e-01
507.726000,727.488000,1.674031e+00
508.716000,727.488000,1.329707e+00
509.706000,727.488000,1.583146e+00
510.696000,727.488000,1.802155e+00
511.686000,727.488000,1.833405e+00
512.676000,727.488000,1.444381e+00
513.666000,727.488000,1.302323e+00
514.656000,727.488000,1.332666e+00
515.646000,727.488000,8.687958e-01
516.636000,727.488000,3.274010e-01
517.626000,727.488000,1.500182e+00
518.616000,727.488000,1.716384e+00
519.606000,727.488000,1.817980e+00
520.596000,727.488000,1.868767e+00
521.586000,727.488000,2.055872e+00
522.576000,727.488000,1.891143e+00
523.566000,727.488000,1.275677e+00
524.556000,727.488000,2.503883e-01
525.546000,727.488000,2.984390e-01
526.536000,727.488000,2.118199e+00
527.526000,727.488000,2.526983e+00
528.516000,727.488000,1.318970e+00
529.506000,727.488000,1.063973e+00
530.496000,727.488000,2.529472e-01
531.486000,727.488000,1.151852e-01
533.466000,727.488000,2.847214e-02
534.456000,727.488000,1.232131e-01
535.446000,727.488000,1.372965e+00
536.436000,727.488000,2.912185e+00
537.426000,727.488000,3.037517e+00
538.416000,727.488000,2.980289e+00
539.406000,727.488000,2.957766e+00
540.396000,727.488000,2.891768e+00
541.386000,727.488000,3.026609e+00
542.376000,727.488000,3.127231e+00
543.366000,727.488000,3.241337e+00
544.356000,727.488000,1.129896e+00
553.266000,727.488000,2.421748e-01
554.256000,727.488000,2.040486e+00
555.246000,727.488000,1.765388e+00
556.236000,727.488000,2.191084e+00
557.226000,727.488000,2.239693e+00
558.216000,727.488000,2.215753e+00
559.206000,727.488000,8.496107e-01
447.336000,726.498000,2.003533e-03
448.326000,726.498000,4.199867e-02
449.316000,726.498000,4.418761e-02
451.296000,726.498000,2.174632e-01
452.286000,726.498000,1.339757e-01
458.226000,726.498000,1.171850e-01
459.216000,726.498000,8.152713e-01
460.206000,726.498000,1.492432e-01
461.196000,726.498000,8.066488e-01
462.186000,726.498000,5.781893e-01
463.176000,726.498000,8.387729e-01
464.166000,726.498000,2.763206e+00
470.106000,726.498000,1.630476e+00
471.096000,726.498000,1.975502e+00
472.086000,726.498000,1.886981e+00
473.076000,726.498000,2.044075e+00
474.066000,726.498000,1.864308e+00
475.056000,726.498000,1.564082e+00
476.046000,726.498000,1.337425e+00
477.036000,726.498000,1.647261e-01
478.026000,726.498000,2.936283e-01
479.016000,726.498000,6.976863e-01
480.006000,726.498000,1.807386e+00
480.996000,726.498000,2.047992e+00
481.986000,726.498000,2.326547e+00
482.976000,726.498000,2.460145e+00
483.966000,726.498000,2.458594e+00
484.956000,726.498000,1.687101e-01
487.926000,726.498000,2.710832e-01
488.916000,726.498000,1.017804e+00
489.906000,726.498000,1.150400e+00
490.896000,726.498000,4.238669e-01
491.886000,726.498000,1.600131e+00
492.876000,726.498000,6.396008e-01
493.866000,726.498000,3.892792e-01
494.856000,726.498000,2.206265e-01
495.846000,726.498000,4.309821e-01
496.836000,726.498000,1.242783e+00
497.826000,726.498000,9.457016e-01
500.796000,726.498000,1.343531e-02
501.786000,726.498000,4.353548e-01
506.736000,726.498000,5.204316e-01
507.726000,726.498000,2.227868e+00
508.716000,726.498000,2.109757e+00
509.706000,726.498000,2.024577e+00
510.696000,726.498000,2.017892e+00
511.686000,726.498000,2.048355e+00
512.676000,726.498000,2.072084e+00
513.666000,726.498000,2.078647e+00
514.656000,726.498000,2.078869e+00
515.646000,726.498000,1.992355e+00
516.636000,726.498000,1.698930e+00
517.626000,726.498000,2.030396e+00
518.616000,726.498000,1.999627e+00
519.606000,726.498000,2.018031e+00
520.596000,726.498000,1.749327e+00
521.586000,726.498000,2.161296e+00
522.576000,726.498000,1.700747e+00
523.566000,726.498000,1.820883e+00
524.556000,726.498000,2.573675e+00
525.546000,726.498000,1.323136e+00
526.536000,726.498000,8.347975e-01
527.526000,726.498000,2.264471e+00
528.516000,726.498000,2.702282e+00
529.506000,726.498000,2.526461e+00
530.496000,726.498000,1.140214e+00
531.486000,726.498000,1.463155e+00
532.476000,726.498000,1.012605e+00
533.466000,726.498000,1.110037e-01
535.446000,726.498000,1.596801e-01
536.436000,726.498000,9.877658e-01
537.426000,726.498000,9.699929e-01
538.416000,726.498000,1.338714e+00
539.406000,726.498000,2.599030e+00
540.396000,726.498000,3.171680e+00
541.386000,726.498000,3.405880e+00
542.376000,726.498000,2.806019e+00
543.366000,726.498000,3.009171e+00
544.356000,726.498000,1.465604e+00
551.286000,726.498000,1.778096e-01
552.276000,726.498000,9.771505e-01
553.266000,726.498000,1.442268e+00
554.256000,726.498000,1.893125e+00
555.246000,726.498000,6.389626e-01
556.236000,726.498000,1.944126e+00
557.226000,726.498000,2.808890e+00
558.216000,726.498000,2.775108e+00
559.206000,726.498000,1.728570e+00
560.196000,726.498000,1.552422e-01
447.336000,725.508000,5.407344e-02
451.296000,725.508000,3.421952e-01
452.286000,725.508000,4.789750e-01
453.276000,725.508000,5.981443e-02
454.266000,725.508000,5.630803e-02
455.256000,725.508000,3.972619e-01
456.246000,725.508000,4.523859e-01
458.226000,725.508000,1.174529e+00
459.216000,725.508000,9.424161e-01
460.206000,725.508000,2.706219e-01
461.196000,725.508000,3.902169e-02
462.186000,725.508000,5.803453e-02
464.166000,725.508000,1.236622e+00
470.106000,725.508000,1.742557e+00
471.096000,725.508000,2.206607e+00
472.086000,725.508000,2.350016e+00
473.076000,725.508000,2.273972e+00
474.066000,725.508000,2.202095e+00
475.056000,725.508000,2.723561e+00
476.046000,725.508000,2.525237e+00
477.036000,725.508000,2.055738e+00
478.026000,725.508000,2.478111e+00
479.016000,725.508000,2.270574e+00
480.006000,725.508000,2.605726e+00
480.996000,725.508000,2.638521e+00
481.986000,725.508000,3.009801e+00
482.976000,725.508000,3.248889e+00
483.966000,725.508000,2.691249e+00
484.956000,725.508000,4.759651e-02
486.936000,725.508000,1.476192e+00
487.926000,725.508000,3.022368e+00
488.916000,725.508000,2.401985e+00
489.906000,725.508000,2.501256e+00
490.896000,725.508000,1.346589e+00
491.886000,725.508000,9.361841e-01
492.876000,725.508000,9.502436e-01
493.866000,725.508000,6.127348e-01
494.856000,725.508000,9.138294e-01
495.846000,725.508000,7.438272e-01
496.836000,725.508000,1.096147e+00
497.826000,725.508000,2.055280e-02
499.806000,725.508000,1.195032e-01
500.796000,725.508000,8.325403e-01
501.786000,725.508000,1.937473e+00
502.776000,725.508000,2.303035e+00
503.766000,725.508000,8.083027e-01
505.746000,725.508000,3.266067e-03
506.736000,725.508000,3.194386e-01
507.726000,725.508000,1.364701e+00
508.716000,725.508000,2.379825e+00
509.706000,725.508000,2.318264e+00
510.696000,725.508000,2.249239e+00
511.686000,725.508000,2.242114e+00
512.676000,725.508000,2.249374e+00
513.666000,725.508000,2.250529e+00
514.656000,725.508000,2.247948e+00
515.646000,725.508000,2.245847e+00
516.636000,725.508000,2.237740e+00
517.626000,725.508000,2.206991e+00
518.616000,725.508000,2.184381e+00
519.606000,725.508000,2.165363e+00
520.596000,725.508000,2.294648e+00
521.586000,725.508000,2.195968e+00
522.576000,725.508000,2.290917e+00
523.566000,725.508000,2.492653e+00
