index,x,y,flow
328,3.815000e+02,6.065000e+02,7.484617e-09
329,3.855000e+02,6.065000e+02,1.100012e-08
330,3.905000e+02,6.065000e+02,9.674283e-09
331,3.915000e+02,6.065000e+02,4.667254e-09
332,4.045000e+02,6.065000e+02,3.465624e-09
333,4.055000e+02,6.065000e+02,1.551194e-08
334,4.065000e+02,6.065000e+02,1.301231e-08
335,4.075000e+02,6.065000e+02,5.420249e-09
336,4.085000e+02,6.065000e+02,3.709420e-09
337,4.095000e+02,6.065000e+02,1.120309e-08
338,4.105000e+02,6.065000e+02,1.370961e-09
339,4.115000e+02,6.065000e+02,7.509042e-09
340,4.125000e+02,6.065000e+02,7.250492e-10
341,3.685000e+02,6.055000e+02,1.910749e-08
342,3.695000e+02,6.055000e+02,3.989566e-08
343,3.775000e+02,6.055000e+02,3.081569e-08
344,3.875000e+02,6.055000e+02,1.077691e-08
345,3.885000e+02,6.055000e+02,5.337854e-08
346,3.895000e+02,6.055000e+02,5.341652e-08
347,3.905000e+02,6.055000e+02,6.601333e-08
348,3.915000e+02,6.055000e+02,4.290653e-08
349,3.925000e+02,6.055000e+02,9.965072e-10
350,4.045000e+02,6.055000e+02,1.558964e-08
351,4.055000e+02,6.055000e+02,2.002084e-08
352,4.065000e+02,6.055000e+02,2.125396e-08
353,4.075000e+02,6.055000e+02,2.090251e-08
354,4.085000e+02,6.055000e+02,1.249228e-08
355,4.095000e+02,6.055000e+02,1.735493e-08
356,4.105000e+02,6.055000e+02,1.863772e-08
357,4.115000e+02,6.055000e+02,1.044182e-08
358,3.675000e+02,6.045000e+02,3.242859e-09
359,3.685000e+02,6.045000e+02,2.585653e-08
360,3.695000e+02,6.045000e+02,3.386509e-08
361,3.705000e+02,6.045000e+02,1.352522e-07
362,3.715000e+02,6.045000e+02,1.432964e-07
363,3.725000e+02,6.045000e+02,1.888342e-08
364,3.775000e+02,6.045000e+02,4.834455e-09
365,3.825000e+02,6.045000e+02,1.081705e-08
366,3.835000e+02,6.045000e+02,1.009125e-08
367,3.845000e+02,6.045000e+02,3.017059e-09
368,3.875000e+02,6.045000e+02,2.494832e-10
369,3.885000e+02,6.045000e+02,2.135704e-08
370,3.895000e+02,6.045000e+02,7.130381e-08
371,3.905000e+02,6.045000e+02,7.252287e-08
372,3.915000e+02,6.045000e+02,4.224097e-08
373,3.925000e+02,6.045000e+02,3.362346e-08
374,3.935000e+02,6.045000e+02,1.395192e-10
375,4.045000e+02,6.045000e+02,8.279636e-09
376,4.055000e+02,6.045000e+02,2.143620e-08
377,4.065000e+02,6.045000e+02,2.075223e-08
378,4.075000e+02,6.045000e+02,1.750085e-08
379,4.085000e+02,6.045000e+02,1.189320e-08
380,4.095000e+02,6.045000e+02,1.698127e-08
381,4.105000e+02,6.045000e+02,1.297828e-08
382,4.115000e+02,6.045000e+02,7.824995e-09
383,3.655000e+02,6.035000e+02,3.292444e-09
384,3.665000e+02,6.035000e+02,6.119026e-08
385,3.675000e+02,6.035000e+02,3.005416e-08
386,3.685000e+02,6.035000e+02,9.366461e-08
387,3.695000e+02,6.035000e+02,7.239169e-08
388,3.705000e+02,6.035000e+02,1.096859e-07
389,3.715000e+02,6.035000e+02,1.114977e-07
390,3.725000e+02,6.035000e+02,7.439708e-08
391,3.785000e+02,6.035000e+02,1.005203e-08
392,3.795000e+02,6.035000e+02,1.163055e-07
393,3.805000e+02,6.035000e+02,4.483172e-08
394,3.815000e+02,6.035000e+02,2.523149e-08
395,3.825000e+02,6.035000e+02,1.821046e-08
396,3.835000e+02,6.035000e+02,1.710728e-08
397,3.845000e+02,6.035000e+02,5.793030e-08
398,3.855000e+02,6.035000e+02,3.981553e-08
399,3.865000e+02,6.035000e+02,2.125325e-08
400,3.875000e+02,6.035000e+02,1.226323e-08
401,3.885000e+02,6.035000e+02,1.940641e-08
402,3.895000e+02,6.035000e+02,7.254433e-08
403,3.905000e+02,6.035000e+02,7.154763e-08
404,3.915000e+02,6.035000e+02,6.702028e-08
405,3.925000e+02,6.035000e+02,5.290573e-08
406,3.935000e+02,6.035000e+02,2.338413e-09
407,4.035000e+02,6.035000e+02,2.486160e-10
408,4.045000e+02,6.035000e+02,1.444354e-08
409,4.055000e+02,6.035000e+02,9.043789e-09
410,4.065000e+02,6.035000e+02,9.813903e-09
411,4.075000e+02,6.035000e+02,1.491914e-08
412,4.085000e+02,6.035000e+02,1.763985e-08
413,4.095000e+02,6.035000e+02,1.610818e-08
414,4.105000e+02,6.035000e+02,3.980164e-10
415,4.115000e+02,6.035000e+02,2.852172e-09
416,3.645000e+02,6.025000e+02,5.913052e-08
417,3.655000e+02,6.025000e+02,2.114156e-07
418,3.665000e+02,6.025000e+02,2.562277e-07
419,3.675000e+02,6.025000e+02,1.081318e-07
420,3.685000e+02,6.025000e+02,1.938330e-09
421,3.695000e+02,6.025000e+02,1.014371e-08
422,3.705000e+02,6.025000e+02,6.566340e-08
423,3.715000e+02,6.025000e+02,4.840006e-08
424,3.795000e+02,6.025000e+02,1.038688e-07
425,3.805000e+02,6.025000e+02,1.195033e-07
426,3.815000e+02,6.025000e+02,3.974803e-10
427,3.825000e+02,6.025000e+02,2.396643e-08
428,3.845000e+02,6.025000e+02,2.920745e-08
429,3.855000e+02,6.025000e+02,1.470117e-08
430,3.865000e+02,6.025000e+02,3.605888e-08
431,3.875000e+02,6.025000e+02,1.211270e-08
432,3.885000e+02,6.025000e+02,2.093880e-08
433,3.895000e+02,6.025000e+02,1.845503e-08
434,3.905000e+02,6.025000e+02,3.064734e-08
435,3.915000e+02,6.025000e+02,6.195311e-08
436,3.925000e+02,6.025000e+02,1.375239e-08
437,3.935000e+02,6.025000e+02,1.247634e-09
438,3.945000e+02,6.025000e+02,4.971229e-09
439,3.955000e+02,6.025000e+02,1.379258e-09
440,4.045000e+02,6.025000e+02,1.739292e-08
441,4.055000e+02,6.025000e+02,1.555456e-08
442,4.065000e+02,6.025000e+02,7.784031e-11
443,4.075000e+02,6.025000e+02,4.650293e-10
444,4.085000e+02,6.025000e+02,8.587394e-09
445,4.095000e+02,6.025000e+02,1.072456e-08
446,4.105000e+02,6.025000e+02,4.223208e-09
447,4.115000e+02,6.025000e+02,1.858224e-09
448,3.635000e+02,6.015000e+02,6.792195e-10
449,3.645000e+02,6.015000e+02,1.772579e-07
450,3.655000e+02,6.015000e+02,2.527815e-07
451,3.665000e+02,6.015000e+02,2.547269e-07
452,3.675000e+02,6.015000e+02,3.241168e-08
453,3.685000e+02,6.015000e+02,1.159173e-07
454,3.695000e+02,6.015000e+02,4.870699e-08
455,3.705000e+02,6.015000e+02,5.142669e-08
456,3.715000e+02,6.015000e+02,1.383101e-08
457,3.735000e+02,6.015000e+02,1.925020e-08
458,3.745000e+02,6.015000e+02,2.804297e-08
459,3.795000e+02,6.015000e+02,6.052512e-08
460,3.805000e+02,6.015000e+02,1.249189e-07
461,3.815000e+02,6.015000e+02,4.059293e-10
462,3.835000e+02,6.015000e+02,3.606322e-08
463,3.845000e+02,6.015000e+02,6.092730e-08
464,3.855000e+02,6.015000e+02,6.128960e-08
465,3.865000e+02,6.015000e+02,3.438554e-08
466,3.885000e+02,6.015000e+02,4.194197e-09
467,3.895000e+02,6.015000e+02,2.757878e-08
468,3.905000e+02,6.015000e+02,6.584106e-08
469,3.915000e+02,6.015000e+02,5.705238e-08
470,3.925000e+02,6.015000e+02,2.034126e-08
471,3.935000e+02,6.015000e+02,6.592367e-09
472,3.945000e+02,6.015000e+02,2.733364e-08
473,3.955000e+02,6.015000e+02,8.361210e-09
474,4.045000e+02,6.015000e+02,1.203222e-09
475,4.055000e+02,6.015000e+02,9.559763e-11
476,4.095000e+02,6.015000e+02,2.734799e-09
477,4.105000e+02,6.015000e+02,4.360744e-10
478,3.635000e+02,6.005000e+02,1.133985e-07
479,3.645000e+02,6.005000e+02,1.952196e-07
480,3.655000e+02,6.005000e+02,5.058427e-08
481,3.665000e+02,6.005000e+02,2.050570e-07
482,3.675000e+02,6.005000e+02,8.904139e-08
483,3.685000e+02,6.005000e+02,2.239844e-07
484,3.695000e+02,6.005000e+02,8.416211e-08
485,3.705000e+02,6.005000e+02,3.122309e-08
486,3.715000e+02,6.005000e+02,4.213543e-08
487,3.725000e+02,6.005000e+02,1.522223e-07
488,3.735000e+02,6.005000e+02,2.028276e-07
489,3.745000e+02,6.005000e+02,1.707153e-08
490,3.795000e+02,6.005000e+02,9.525200e-09
491,3.805000e+02,6.005000e+02,2.211614e-08
492,3.825000e+02,6.005000e+02,3.726706e-10
493,3.835000e+02,6.005000e+02,7.633838e-08
494,3.845000e+02,6.005000e+02,3.420474e-08
495,3.875000e+02,6.005000e+02,1.667789e-08
496,3.885000e+02,6.005000e+02,3.127799e-08
497,3.895000e+02,6.005000e+02,4.127007e-08
498,3.905000e+02,6.005000e+02,7.317514e-08
499,3.915000e+02,6.005000e+02,6.178358e-08
500,3.925000e+02,6.005000e+02,5.852825e-08
501,3.935000e+02,6.005000e+02,4.486147e-08
502,3.945000e+02,6.005000e+02,3.328130e-08
503,3.955000e+02,6.005000e+02,1.422422e-08
504,3.965000e+02,6.005000e+02,1.002378e-09
505,4.025000e+02,6.005000e+02,9.034337e-10
506,4.035000e+02,6.005000e+02,3.431972e-09
507,3.615000e+02,5.995000e+02,1.212114e-09
508,3.625000e+02,5.995000e+02,1.189282e-07
509,3.635000e+02,5.995000e+02,1.890252e-07
510,3.645000e+02,5.995000e+02,1.220571e-07
511,3.665000e+02,5.995000e+02,1.491748e-08
512,3.675000e+02,5.995000e+02,2.717001e-08
513,3.685000e+02,5.995000e+02,2.048442e-07
514,3.695000e+02,5.995000e+02,5.062317e-08
515,3.705000e+02,5.995000e+02,1.857133e-07
516,3.715000e+02,5.995000e+02,2.196953e-07
517,3.725000e+02,5.995000e+02,1.511502e-07
518,3.735000e+02,5.995000e+02,6.282921e-08
519,3.745000e+02,5.995000e+02,4.664748e-09
520,3.805000e+02,5.995000e+02,2.821066e-09
521,3.835000e+02,5.995000e+02,9.253980e-09
522,3.875000e+02,5.995000e+02,2.968777e-09
523,3.885000e+02,5.995000e+02,5.880616e-08
524,3.895000e+02,5.995000e+02,7.433754e-08
525,3.905000e+02,5.995000e+02,6.761992e-08
526,3.915000e+02,5.995000e+02,6.818469e-08
527,3.925000e+02,5.995000e+02,6.134808e-08
528,3.935000e+02,5.995000e+02,7.569205e-09
529,3.945000e+02,5.995000e+02,3.854271e-09
530,3.965000e+02,5.995000e+02,5.944247e-09
531,3.975000e+02,5.995000e+02,1.621918e-08
532,3.985000e+02,5.995000e+02,9.329658e-09
533,4.005000e+02,5.995000e+02,3.492482e-09
534,4.015000e+02,5.995000e+02,4.502666e-09
535,4.025000e+02,5.995000e+02,8.410569e-11
536,4.035000e+02,5.995000e+02,2.798300e-09
