i,x,y,voltage,flow,cover dropped,index,drop stage
9485,480.996000,607.698000,1.117857e-01,0.869942, 381.891774,1.000000,6173,7 of 10 
9486,480.006000,607.698000,1.113425e-01,0.782570, 381.891774,1.000000,6172,7 of 10 
9487,479.016000,607.698000,1.109064e-01,0.687255, 381.891774,1.000000,6171,7 of 10 
9488,546.336000,608.688000,2.272907e-01,0.902207, 381.891774,0.490358,6147,7 of 10 
9489,483.966000,608.688000,1.128670e-01,1.177863, 381.891774,1.000000,6129,7 of 10 
9490,482.976000,608.688000,1.124022e-01,1.115789, 381.891774,1.000000,6128,7 of 10 
9491,481.986000,608.688000,1.119466e-01,1.054044, 381.891774,1.000000,6127,7 of 10 
9492,480.996000,608.688000,1.114963e-01,0.989204, 381.891774,1.000000,6126,7 of 10 
9493,480.006000,608.688000,1.110492e-01,0.913945, 381.891774,1.000000,6125,7 of 10 
9494,479.016000,608.688000,1.106055e-01,0.834904, 381.891774,1.000000,6124,7 of 10 
9495,478.026000,608.688000,1.101610e-01,0.749806, 381.891774,1.000000,6123,7 of 10 
9496,546.336000,609.678000,2.284313e-01,1.058429, 381.891774,0.703398,6098,7 of 10 
9497,483.966000,609.678000,1.125777e-01,1.236163, 381.891774,1.000000,6080,7 of 10 
9498,482.976000,609.678000,1.121134e-01,1.184706, 381.891774,1.000000,6079,7 of 10 
9499,481.986000,609.678000,1.116558e-01,1.137026, 381.891774,1.000000,6078,7 of 10 
9500,480.996000,609.678000,1.112014e-01,1.085922, 381.891774,1.000000,6077,7 of 10 
9501,480.006000,609.678000,1.107478e-01,1.030781, 381.891774,1.000000,6076,7 of 10 
9502,479.016000,609.678000,1.102932e-01,0.967461, 381.891774,0.996327,6075,7 of 10 
9503,478.026000,609.678000,1.098335e-01,0.904172, 381.891774,1.000000,6074,7 of 10 
9504,477.036000,609.678000,1.093608e-01,0.824746, 381.891774,1.000000,6073,7 of 10 
9505,482.976000,610.668000,1.118189e-01,1.229574, 381.891774,1.000000,6029,7 of 10 
9506,481.986000,610.668000,1.113611e-01,1.194951, 381.891774,1.000000,6028,7 of 10 
9507,480.996000,610.668000,1.109026e-01,1.161645, 381.891774,1.000000,6027,7 of 10 
9508,480.006000,610.668000,1.104410e-01,1.129106, 381.891774,1.000000,6026,7 of 10 
9509,479.016000,610.668000,1.099738e-01,1.091262, 381.891774,1.000000,6025,7 of 10 
9510,478.026000,610.668000,1.094976e-01,1.045111, 381.891774,1.000000,6024,7 of 10 
9511,477.036000,610.668000,1.090068e-01,0.986800, 381.891774,1.000000,6023,7 of 10 
9512,476.046000,610.668000,1.084931e-01,0.910280, 381.891774,1.000000,6022,7 of 10 
9513,547.326000,611.658000,2.307394e-01,1.220227, 381.891774,1.000000,5995,7 of 10 
9514,546.336000,611.658000,2.302298e-01,0.973538, 381.891774,0.968779,5994,7 of 10 
9515,492.876000,611.658000,1.178157e-01,0.965446, 381.891774,0.516988,5985,7 of 10 
9516,481.986000,611.658000,1.110659e-01,1.232086, 381.891774,1.000000,5975,7 of 10 
9517,480.996000,611.658000,1.106035e-01,1.217104, 381.891774,0.999082,5974,7 of 10 
9518,480.006000,611.658000,1.101330e-01,1.206355, 381.891774,1.000000,5973,7 of 10 
9519,479.016000,611.658000,1.096525e-01,1.192649, 381.891774,1.000000,5972,7 of 10 
9520,478.026000,611.658000,1.091595e-01,1.169506, 381.891774,1.000000,5971,7 of 10 
9521,477.036000,611.658000,1.086502e-01,1.132465, 381.891774,1.000000,5970,7 of 10 
9522,476.046000,611.658000,1.081192e-01,1.077758, 381.891774,1.000000,5969,7 of 10 
9523,475.056000,611.658000,1.075597e-01,1.000461, 381.891774,1.000000,5968,7 of 10 
9524,490.896000,612.648000,1.155200e-01,0.944821, 381.891774,0.540863,5934,7 of 10 
9525,476.046000,612.648000,1.077507e-01,1.221548, 381.891774,1.000000,5919,7 of 10 
9526,475.056000,612.648000,1.071810e-01,1.163596, 381.891774,1.000000,5918,7 of 10 
9527,474.066000,612.648000,1.065875e-01,1.078143, 381.891774,1.000000,5917,7 of 10 
9528,473.076000,612.648000,1.059826e-01,0.972081, 381.891774,1.000000,5916,7 of 10 
9529,548.316000,613.638000,2.326284e-01,0.876879, 381.891774,0.809917,5886,7 of 10 
9530,507.726000,613.638000,1.452659e-01,1.071569, 381.891774,0.308540,5885,7 of 10 
9531,494.856000,613.638000,1.189938e-01,1.063817, 381.891774,0.539027,5882,7 of 10 
9532,488.916000,613.638000,1.136238e-01,1.033018, 381.891774,0.685950,5881,7 of 10 
9533,483.966000,613.638000,1.113790e-01,1.239314, 381.891774,1.000000,5876,7 of 10 
9534,482.976000,613.638000,1.109436e-01,1.236653, 381.891774,1.000000,5875,7 of 10 
9535,474.066000,613.638000,1.062252e-01,1.222820, 381.891774,1.000000,5866,7 of 10 
9536,473.076000,613.638000,1.056270e-01,1.135597, 381.891774,1.000000,5865,7 of 10 
9537,472.086000,613.638000,1.050253e-01,1.033030, 381.891774,1.000000,5864,7 of 10 
9538,471.096000,613.638000,1.044311e-01,0.919283, 381.891774,1.000000,5863,7 of 10 
9539,573.066000,614.628000,2.812817e-01,1.024760, 381.891774,0.066116,5857,7 of 10 
9540,549.306000,614.628000,2.337418e-01,1.115076, 381.891774,1.000000,5833,7 of 10 
9541,494.856000,614.628000,1.184615e-01,0.994631, 381.891774,0.469238,5830,7 of 10 
9542,488.916000,614.628000,1.131584e-01,1.077256, 381.891774,0.751148,5829,7 of 10 
9543,485.946000,614.628000,1.118919e-01,1.232601, 381.891774,1.000000,5826,7 of 10 
9544,484.956000,614.628000,1.114994e-01,1.205502, 381.891774,1.000000,5825,7 of 10 
9545,483.966000,614.628000,1.110955e-01,1.195925, 381.891774,1.000000,5824,7 of 10 
9546,482.976000,614.628000,1.106718e-01,1.204469, 381.891774,1.000000,5823,7 of 10 
9547,481.986000,614.628000,1.102230e-01,1.233264, 381.891774,1.000000,5822,7 of 10 
9548,473.076000,614.628000,1.052808e-01,1.218167, 381.891774,0.963269,5813,7 of 10 
9549,472.086000,614.628000,1.046916e-01,1.173843, 381.891774,1.000000,5812,7 of 10 
9550,471.096000,614.628000,1.041103e-01,1.075692, 381.891774,1.000000,5811,7 of 10 
9551,470.106000,614.628000,1.035404e-01,0.968790, 381.891774,1.000000,5810,7 of 10 
9552,469.116000,614.628000,1.029949e-01,0.851494, 381.891774,1.000000,5809,7 of 10 
9553,468.126000,614.628000,1.024880e-01,0.737604, 381.891774,1.000000,5808,7 of 10 
9554,580.986000,615.618000,6.289315e-01,1.154244, 381.891774,0.039486,5806,7 of 10 
9555,550.296000,615.618000,2.348176e-01,1.132280, 381.891774,1.000000,5779,7 of 10 
9556,506.736000,615.618000,1.396137e-01,1.046122, 381.891774,0.232323,5778,7 of 10 
9557,492.876000,615.618000,1.156157e-01,1.113763, 381.891774,0.533517,5775,7 of 10 
9558,491.886000,615.618000,1.146704e-01,1.150878, 381.891774,0.608815,5774,7 of 10 
9559,490.896000,615.618000,1.138787e-01,0.961027, 381.891774,0.566575,5773,7 of 10 
9560,488.916000,615.618000,1.127208e-01,1.193333, 381.891774,0.866850,5772,7 of 10 
9561,486.936000,615.618000,1.119325e-01,1.218731, 381.891774,1.000000,5770,7 of 10 
9562,485.946000,615.618000,1.115745e-01,1.173537, 381.891774,1.000000,5769,7 of 10 
9563,484.956000,615.618000,1.112111e-01,1.146203, 381.891774,1.000000,5768,7 of 10 
9564,483.966000,615.618000,1.108291e-01,1.140176, 381.891774,1.000000,5767,7 of 10 
9565,482.976000,615.618000,1.104184e-01,1.157154, 381.891774,1.000000,5766,7 of 10 
9566,481.986000,615.618000,1.099722e-01,1.200585, 381.891774,1.000000,5765,7 of 10 
9567,471.096000,615.618000,1.037938e-01,1.197704, 381.891774,1.000000,5754,7 of 10 
9568,470.106000,615.618000,1.032398e-01,1.100874, 381.891774,1.000000,5753,7 of 10 
9569,469.116000,615.618000,1.027079e-01,0.995859, 381.891774,1.000000,5752,7 of 10 
9570,468.126000,615.618000,1.022047e-01,0.893155, 381.891774,1.000000,5751,7 of 10 
9571,467.136000,615.618000,1.017288e-01,0.787715, 381.891774,1.000000,5750,7 of 10 
9572,466.146000,615.618000,1.012830e-01,0.678039, 381.891774,1.000000,5749,7 of 10 
9573,551.286000,616.608000,2.358388e-01,1.134962, 381.891774,1.000000,5726,7 of 10 
9574,550.296000,616.608000,2.353831e-01,0.943356, 381.891774,0.988981,5725,7 of 10 
9575,488.916000,616.608000,1.123104e-01,1.233529, 381.891774,0.910927,5717,7 of 10 
9576,486.936000,616.608000,1.115950e-01,1.172125, 381.891774,0.999082,5715,7 of 10 
9577,485.946000,616.608000,1.112714e-01,1.116686, 381.891774,1.000000,5714,7 of 10 
9578,484.956000,616.608000,1.109392e-01,1.079408, 381.891774,0.998163,5713,7 of 10 
9579,483.966000,616.608000,1.105821e-01,1.073163, 381.891774,1.000000,5712,7 of 10 
9580,482.976000,616.608000,1.101866e-01,1.095040, 381.891774,1.000000,5711,7 of 10 
9581,481.986000,616.608000,1.097431e-01,1.152969, 381.891774,1.000000,5710,7 of 10 
9582,480.996000,616.608000,1.092479e-01,1.241115, 381.891774,1.000000,5709,7 of 10 
9583,470.106000,616.608000,1.029339e-01,1.202682, 381.891774,1.000000,5698,7 of 10 
9584,469.116000,616.608000,1.024103e-01,1.117245, 381.891774,1.000000,5697,7 of 10 
9585,468.126000,616.608000,1.019093e-01,1.029931, 381.891774,1.000000,5696,7 of 10 
9586,467.136000,616.608000,1.014325e-01,0.933038, 381.891774,1.000000,5695,7 of 10 
9587,466.146000,616.608000,1.009804e-01,0.833990, 381.891774,1.000000,5694,7 of 10 
9588,465.156000,616.608000,1.005489e-01,0.728251, 381.891774,1.000000,5693,7 of 10 
9589,572.076000,617.598000,2.969497e-01,1.083544, 381.891774,0.051423,5692,7 of 10 
9590,552.276000,617.598000,2.368336e-01,1.138339, 381.891774,1.000000,5676,7 of 10 
9591,551.286000,617.598000,2.363628e-01,0.965551, 381.891774,1.000000,5675,7 of 10 
9592,487.926000,617.598000,1.115598e-01,1.234355, 381.891774,1.000000,5666,7 of 10 
9593,486.936000,617.598000,1.112613e-01,1.137309, 381.891774,1.000000,5665,7 of 10 
9594,485.946000,617.598000,1.109760e-01,1.060274, 381.891774,0.997245,5664,7 of 10 
9595,484.956000,617.598000,1.106803e-01,1.013384, 381.891774,1.000000,5663,7 of 10 
9596,483.966000,617.598000,1.103537e-01,0.996156, 381.891774,1.000000,5662,7 of 10 
9597,482.976000,617.598000,1.099775e-01,1.018689, 381.891774,1.000000,5661,7 of 10 
9598,481.986000,617.598000,1.095373e-01,1.089465, 381.891774,1.000000,5660,7 of 10 
9599,480.996000,617.598000,1.090265e-01,1.196211, 381.891774,1.000000,5659,7 of 10 
9600,469.116000,617.598000,1.020992e-01,1.215383, 381.891774,1.000000,5647,7 of 10 
9601,468.126000,617.598000,1.015977e-01,1.144516, 381.891774,1.000000,5646,7 of 10 
9602,467.136000,617.598000,1.011162e-01,1.066198, 381.891774,1.000000,5645,7 of 10 
9603,466.146000,617.598000,1.006550e-01,0.980121, 381.891774,1.000000,5644,7 of 10 
9604,465.156000,617.598000,1.002115e-01,0.873946, 381.891774,0.988062,5643,7 of 10 
9605,464.166000,617.598000,9.978047e-02,0.773187, 381.891774,1.000000,5642,7 of 10 
9606,553.266000,618.588000,2.378166e-01,1.136298, 381.891774,1.000000,5627,7 of 10 
9607,552.276000,618.588000,2.373310e-01,0.970585, 381.891774,1.000000,5626,7 of 10 
9608,506.736000,618.588000,1.349400e-01,1.087980, 381.891774,0.276400,5625,7 of 10 
9609,505.746000,618.588000,1.318749e-01,0.994448, 381.891774,0.280992,5624,7 of 10 
9610,487.926000,618.588000,1.111685e-01,1.231464, 381.891774,1.000000,5617,7 of 10 
9611,486.936000,618.588000,1.109159e-01,1.111370, 381.891774,1.000000,5616,7 of 10 
9612,485.946000,618.588000,1.106770e-01,1.014348, 381.891774,1.000000,5615,7 of 10 
9613,484.956000,618.588000,1.104263e-01,0.945489, 381.891774,1.000000,5614,7 of 10 
9614,483.966000,618.588000,1.101384e-01,0.912934, 381.891774,1.000000,5613,7 of 10 
9615,482.976000,618.588000,1.097876e-01,0.930960, 381.891774,0.999082,5612,7 of 10 
9616,481.986000,618.588000,1.093526e-01,1.008336, 381.891774,0.998163,5611,7 of 10 
9617,480.996000,618.588000,1.088204e-01,1.128273, 381.891774,1.000000,5610,7 of 10 
9618,468.126000,618.588000,1.012685e-01,1.240230, 381.891774,1.000000,5597,7 of 10 
9619,467.136000,618.588000,1.007794e-01,1.183208, 381.891774,1.000000,5596,7 of 10 
9620,466.146000,618.588000,1.003076e-01,1.111215, 381.891774,0.998163,5595,7 of 10 
9621,465.156000,618.588000,9.985188e-02,1.027230, 381.891774,1.000000,5594,7 of 10 
9622,464.166000,618.588000,9.940925e-02,0.926398, 381.891774,1.000000,5593,7 of 10 
9623,463.176000,618.588000,9.897607e-02,0.806106, 381.891774,1.000000,5592,7 of 10 
9624,554.256000,619.578000,2.387877e-01,1.127262, 381.891774,1.000000,5580,7 of 10 
9625,553.266000,619.578000,2.382915e-01,0.969067, 381.891774,1.000000,5579,7 of 10 
9626,498.816000,619.578000,1.217956e-01,1.216796, 381.891774,0.546373,5577,7 of 10 
9627,487.926000,619.578000,1.107383e-01,1.239518, 381.891774,1.000000,5574,7 of 10 
9628,486.936000,619.578000,1.105414e-01,1.098766, 381.891774,1.000000,5573,7 of 10 
9629,485.946000,619.578000,1.103587e-01,0.976657, 381.891774,1.000000,5572,7 of 10 
9630,484.956000,619.578000,1.101633e-01,0.882918, 381.891774,1.000000,5571,7 of 10 
9631,483.966000,619.578000,1.099240e-01,0.832066, 381.891774,1.000000,5570,7 of 10 
9632,482.976000,619.578000,1.096047e-01,0.841165, 381.891774,1.000000,5569,7 of 10 
9633,481.986000,619.578000,1.091741e-01,0.916861, 381.891774,1.000000,5568,7 of 10 
9634,466.146000,619.578000,9.993936e-02,1.228508, 381.891774,1.000000,5554,7 of 10 
9635,465.156000,619.578000,9.947197e-02,1.155784, 381.891774,1.000000,5553,7 of 10 
9636,464.166000,619.578000,9.901852e-02,1.062832, 381.891774,1.000000,5552,7 of 10 
9637,463.176000,619.578000,9.857615e-02,0.954007, 381.891774,1.000000,5551,7 of 10 
9638,462.186000,619.578000,9.814218e-02,0.824924, 381.891774,1.000000,5550,7 of 10 
9639,565.146000,620.568000,2.491406e-01,0.921799, 381.891774,0.182736,5544,7 of 10 
9640,555.246000,620.568000,2.397447e-01,1.112961, 381.891774,1.000000,5534,7 of 10 
9641,554.256000,620.568000,2.392403e-01,0.959031, 381.891774,1.000000,5533,7 of 10 
9642,513.666000,620.568000,1.446293e-01,1.070250, 381.891774,0.493113,5532,7 of 10 
9643,486.936000,620.568000,1.101197e-01,1.106034, 381.891774,1.000000,5530,7 of 10 
9644,485.946000,620.568000,1.100013e-01,0.959933, 381.891774,1.000000,5529,7 of 10 
9645,484.956000,620.568000,1.098698e-01,0.840626, 381.891774,1.000000,5528,7 of 10 
9646,483.966000,620.568000,1.096861e-01,0.767310, 381.891774,1.000000,5527,7 of 10 
9647,464.166000,620.568000,9.860941e-02,1.182627, 381.891774,1.000000,5513,7 of 10 
9648,463.176000,620.568000,9.815928e-02,1.082138, 381.891774,1.000000,5512,7 of 10 
9649,462.186000,620.568000,9.771886e-02,0.967264, 381.891774,1.000000,5511,7 of 10 
9650,461.196000,620.568000,9.728586e-02,0.833140, 381.891774,1.000000,5510,7 of 10 
9651,583.956000,621.558000,9.863001e-01,0.964399, 381.891774,0.136823,5509,7 of 10 
9652,556.236000,621.558000,2.406907e-01,1.103700, 381.891774,1.000000,5501,7 of 10 
9653,555.246000,621.558000,2.401750e-01,0.946054, 381.891774,1.000000,5500,7 of 10 
9654,485.946000,621.558000,1.095798e-01,0.978041, 381.891774,1.000000,5498,7 of 10 
9655,484.956000,621.558000,1.095144e-01,0.834009, 381.891774,1.000000,5497,7 of 10 
9656,477.036000,621.558000,1.049879e-01,1.096661, 381.891774,1.000000,5496,7 of 10 
9657,476.046000,621.558000,1.043931e-01,1.157804, 381.891774,1.000000,5495,7 of 10 
9658,475.056000,621.558000,1.038512e-01,1.202987, 381.891774,1.000000,5494,7 of 10 
9659,474.066000,621.558000,1.033370e-01,1.237111, 381.891774,1.000000,5493,7 of 10 
9660,463.176000,621.558000,9.772605e-02,1.193185, 381.891774,1.000000,5482,7 of 10 
9661,462.186000,621.558000,9.728028e-02,1.089957, 381.891774,1.000000,5481,7 of 10 
9662,461.196000,621.558000,9.684177e-02,0.973682, 381.891774,1.000000,5480,7 of 10 
9663,460.206000,621.558000,9.640788e-02,0.838251, 381.891774,1.000000,5479,7 of 10 
9664,557.226000,622.548000,2.416458e-01,1.120760, 381.891774,1.000000,5468,7 of 10 
9665,556.236000,622.548000,2.411031e-01,0.942613, 381.891774,1.000000,5467,7 of 10 
9666,515.646000,622.548000,1.403536e-01,1.088505, 381.891774,0.309458,5465,7 of 10 
9667,476.046000,622.548000,1.039619e-01,1.002169, 381.891774,1.000000,5464,7 of 10 
9668,475.056000,622.548000,1.034439e-01,1.066667, 381.891774,1.000000,5463,7 of 10 
9669,474.066000,622.548000,1.029566e-01,1.114517, 381.891774,1.000000,5462,7 of 10 
9670,473.076000,622.548000,1.024722e-01,1.163652, 381.891774,1.000000,5461,7 of 10 
9671,472.086000,622.548000,1.019728e-01,1.222223, 381.891774,1.000000,5460,7 of 10 
9672,462.186000,622.548000,9.682636e-02,1.197386, 381.891774,1.000000,5450,7 of 10 
9673,461.196000,622.548000,9.638129e-02,1.096632, 381.891774,1.000000,5449,7 of 10 
9674,460.206000,622.548000,9.593840e-02,0.982313, 381.891774,1.000000,5448,7 of 10 
9675,459.216000,622.548000,9.549186e-02,0.850065, 381.891774,1.000000,5447,7 of 10 
9676,558.216000,623.538000,2.426802e-01,1.211578, 381.891774,1.000000,5438,7 of 10 
9677,557.226000,623.538000,2.420619e-01,0.945756, 381.891774,0.968779,5437,7 of 10 
9678,475.056000,623.538000,1.030360e-01,0.912494, 381.891774,1.000000,5435,7 of 10 
9679,474.066000,623.538000,1.025787e-01,0.978977, 381.891774,1.000000,5434,7 of 10 
9680,473.076000,623.538000,1.021130e-01,1.055189, 381.891774,1.000000,5433,7 of 10 
9681,472.086000,623.538000,1.016190e-01,1.142747, 381.891774,1.000000,5432,7 of 10 
9682,471.096000,623.538000,1.010858e-01,1.239939, 381.891774,1.000000,5431,7 of 10 
9683,461.196000,623.538000,9.590361e-02,1.207189, 381.891774,1.000000,5421,7 of 10 
9684,460.206000,623.538000,9.544577e-02,1.115140, 381.891774,1.000000,5420,7 of 10 
9685,459.216000,623.538000,9.497715e-02,1.011283, 381.891774,1.000000,5419,7 of 10 
9686,561.186000,624.528000,2.465672e-01,0.977575, 381.891774,0.354454,5417,7 of 10 
9687,560.196000,624.528000,2.450763e-01,0.904348, 381.891774,0.458219,5416,7 of 10 
9688,559.206000,624.528000,2.440163e-01,1.016265, 381.891774,0.695133,5415,7 of 10 
9689,516.636000,624.528000,1.328250e-01,1.086521, 381.891774,0.245179,5413,7 of 10 
9690,485.946000,624.528000,1.076492e-01,1.170106, 381.891774,1.000000,5410,7 of 10 
9691,475.056000,624.528000,1.026382e-01,0.759770, 381.891774,1.000000,5409,7 of 10 
9692,474.066000,624.528000,1.022041e-01,0.847284, 381.891774,1.000000,5408,7 of 10 
9693,473.076000,624.528000,1.017449e-01,0.952964, 381.891774,1.000000,5407,7 of 10 
9694,472.086000,624.528000,1.012408e-01,1.069574, 381.891774,1.000000,5406,7 of 10 
9695,471.096000,624.528000,1.006806e-01,1.175639, 381.891774,0.981634,5405,7 of 10 
9696,460.206000,624.528000,9.493220e-02,1.239767, 381.891774,1.000000,5396,7 of 10 
9697,459.216000,624.528000,9.443159e-02,1.166754, 381.891774,1.000000,5395,7 of 10 
9698,458.226000,624.528000,9.389566e-02,1.056734, 381.891774,0.995409,5394,7 of 10 
9699,574.056000,625.518000,9.426728e-01,0.944638, 381.891774,0.056015,5393,7 of 10 
9700,573.066000,625.518000,9.242649e-01,1.073693, 381.891774,0.050505,5392,7 of 10 
9701,511.686000,625.518000,1.242658e-01,1.156290, 381.891774,0.471993,5390,7 of 10 
9702,475.056000,625.518000,1.022472e-01,0.625635, 381.891774,0.993572,5387,7 of 10 
9703,474.066000,625.518000,1.018153e-01,0.733912, 381.891774,0.991736,5386,7 of 10 
9704,473.076000,625.518000,1.013361e-01,0.872167, 381.891774,1.000000,5385,7 of 10 
9705,472.086000,625.518000,1.007912e-01,0.893568, 381.891774,0.875115,5384,7 of 10 
9706,470.106000,625.518000,9.951090e-02,1.068915, 381.891774,0.831956,5383,7 of 10 
9707,458.226000,625.518000,9.329538e-02,1.200096, 381.891774,0.968779,5372,7 of 10 
9708,574.056000,626.508000,9.639137e-01,0.967074, 381.891774,0.076217,5371,7 of 10 
9709,511.686000,626.508000,1.215124e-01,1.095159, 381.891774,0.496786,5369,7 of 10 
9710,456.246000,626.508000,9.135872e-02,1.133547, 381.891774,0.974288,5354,7 of 10 
9711,510.696000,627.498000,1.186987e-01,1.064868, 381.891774,0.572084,5348,7 of 10 
9712,507.726000,627.498000,1.147520e-01,1.040035, 381.891774,0.568411,5347,7 of 10 
9713,471.096000,627.498000,9.866448e-02,1.044994, 381.891774,0.987144,5345,7 of 10 
9714,470.106000,627.498000,9.800794e-02,1.097221, 381.891774,0.955005,5344,7 of 10 
9715,467.136000,627.498000,9.641325e-02,1.179753, 381.891774,0.904500,5342,7 of 10 
9716,455.256000,627.498000,9.008872e-02,1.155112, 381.891774,1.000000,5330,7 of 10 
9717,454.266000,627.498000,8.949013e-02,0.960715, 381.891774,1.000000,5329,7 of 10 
9718,470.106000,628.488000,9.701712e-02,1.035372, 381.891774,0.931129,5318,7 of 10 
9719,466.146000,628.488000,9.535465e-02,1.224957, 381.891774,0.958678,5317,7 of 10 
9720,454.266000,628.488000,8.887748e-02,1.132086, 381.891774,1.000000,5305,7 of 10 
9721,571.086000,629.478000,9.762374e-01,1.050986, 381.891774,0.095500,5303,7 of 10 
9722,496.836000,629.478000,1.025018e-01,1.165162, 381.891774,0.809917,5300,7 of 10 
9723,486.936000,629.478000,1.006580e-01,1.215269, 381.891774,0.718090,5296,7 of 10 
9724,467.136000,629.478000,9.472140e-02,1.237155, 381.891774,0.970615,5295,7 of 10 
9725,466.146000,629.478000,9.457708e-02,1.158285, 381.891774,0.924702,5294,7 of 10 
9726,464.166000,629.478000,9.414411e-02,1.213003, 381.891774,1.000000,5293,7 of 10 
9727,463.176000,629.478000,9.380705e-02,1.226967, 381.891774,1.000000,5292,7 of 10 
9728,453.276000,629.478000,8.767855e-02,1.091912, 381.891774,1.000000,5282,7 of 10 
9729,466.146000,630.468000,9.364335e-02,1.198839, 381.891774,0.937557,5274,7 of 10 
9730,463.176000,630.468000,9.317804e-02,1.151893, 381.891774,0.968779,5273,7 of 10 
9731,462.186000,630.468000,9.281166e-02,1.221125, 381.891774,1.000000,5272,7 of 10 
9732,461.196000,630.468000,9.231652e-02,1.202733, 381.891774,0.921947,5271,7 of 10 
9733,453.276000,630.468000,8.704271e-02,1.211219, 381.891774,1.000000,5265,7 of 10 
9734,452.286000,630.468000,8.653008e-02,1.023192, 381.891774,1.000000,5264,7 of 10 
9735,485.946000,631.458000,9.806887e-02,1.070211, 381.891774,0.778696,5259,7 of 10 
9736,452.286000,631.458000,8.592588e-02,1.130254, 381.891774,1.000000,5251,7 of 10 
9737,451.296000,631.458000,8.546397e-02,0.944853, 381.891774,1.000000,5250,7 of 10 
9738,572.076000,632.448000,9.953072e-01,0.936862, 381.891774,0.232323,5248,7 of 10 
9739,485.946000,632.448000,9.703027e-02,1.101552, 381.891774,0.793388,5238,7 of 10 
9740,452.286000,632.448000,8.532899e-02,1.204576, 381.891774,1.000000,5230,7 of 10 
9741,451.296000,632.448000,8.489594e-02,1.044156, 381.891774,1.000000,5229,7 of 10 
9742,450.306000,632.448000,8.448665e-02,0.863052, 381.891774,1.000000,5228,7 of 10 
9743,510.696000,633.438000,1.089845e-01,0.991748, 381.891774,0.473829,5226,7 of 10 
9744,470.106000,633.438000,8.733234e-02,1.127893, 381.891774,0.828283,5214,7 of 10 
9745,463.176000,633.438000,9.003281e-02,1.166539, 381.891774,1.000000,5212,7 of 10 
9746,462.186000,633.438000,9.003165e-02,1.078027, 381.891774,0.999082,5211,7 of 10 
9747,451.296000,633.438000,8.433100e-02,1.118961, 381.891774,1.000000,5204,7 of 10 
9748,450.306000,633.438000,8.394754e-02,0.960065, 381.891774,1.000000,5203,7 of 10 
9749,449.316000,633.438000,8.358649e-02,0.785474, 381.891774,1.000000,5202,7 of 10 
9750,493.866000,634.428000,9.597462e-02,1.215584, 381.891774,0.685032,5195,7 of 10 
9751,484.956000,634.428000,9.493970e-02,1.062380, 381.891774,0.942149,5186,7 of 10 
9752,470.106000,634.428000,8.556113e-02,1.158594, 381.891774,0.887971,5185,7 of 10 
9753,457.236000,634.428000,8.633612e-02,1.195613, 381.891774,1.000000,5181,7 of 10 
9754,451.296000,634.428000,8.376280e-02,1.177262, 381.891774,1.000000,5175,7 of 10 
9755,450.306000,634.428000,8.340180e-02,1.042250, 381.891774,1.000000,5174,7 of 10 
9756,449.316000,634.428000,8.305723e-02,0.887670, 381.891774,1.000000,5173,7 of 10 
9757,509.706000,635.418000,1.051402e-01,1.219108, 381.891774,0.662994,5171,7 of 10 
9758,503.766000,635.418000,1.006363e-01,1.071846, 381.891774,0.772268,5170,7 of 10 
9759,497.826000,635.418000,9.569656e-02,1.153662, 381.891774,0.798898,5169,7 of 10 
9760,484.956000,635.418000,9.411558e-02,1.066797, 381.891774,0.933884,5157,7 of 10 
9761,483.966000,635.418000,9.391177e-02,0.902573, 381.891774,0.993572,5156,7 of 10 
9762,470.106000,635.418000,8.408475e-02,1.180190, 381.891774,0.982553,5155,7 of 10 
9763,469.116000,635.418000,8.426317e-02,1.115005, 381.891774,0.826446,5154,7 of 10 
9764,456.246000,635.418000,8.512129e-02,1.184765, 381.891774,1.000000,5152,7 of 10 
9765,451.296000,635.418000,8.318821e-02,1.219316, 381.891774,1.000000,5147,7 of 10 
9766,450.306000,635.418000,8.284595e-02,1.111580, 381.891774,1.000000,5146,7 of 10 
9767,449.316000,635.418000,8.251419e-02,0.973835, 381.891774,1.000000,5145,7 of 10 
9768,448.326000,635.418000,8.218977e-02,0.811847, 381.891774,1.000000,5144,7 of 10 
9769,571.086000,636.408000,9.927171e-01,1.093665, 381.891774,0.191001,5143,7 of 10 
9770,504.756000,636.408000,1.002120e-01,1.214837, 381.891774,0.999082,5139,7 of 10 
9771,470.106000,636.408000,8.286900e-02,1.128597, 381.891774,1.000000,5124,7 of 10 
9772,468.126000,636.408000,8.321700e-02,1.212406, 381.891774,0.932966,5122,7 of 10 
9773,467.136000,636.408000,8.347501e-02,1.199054, 381.891774,0.925620,5121,7 of 10 
9774,456.246000,636.408000,8.441132e-02,1.061640, 381.891774,1.000000,5120,7 of 10 
9775,455.256000,636.408000,8.401615e-02,1.187767, 381.891774,1.000000,5119,7 of 10 
9776,450.306000,636.408000,8.228100e-02,1.159810, 381.891774,1.000000,5114,7 of 10 
9777,449.316000,636.408000,8.196352e-02,1.042973, 381.891774,1.000000,5113,7 of 10 
9778,448.326000,636.408000,8.165247e-02,0.897783, 381.891774,1.000000,5112,7 of 10 
9779,447.336000,636.408000,8.134456e-02,0.737878, 381.891774,1.000000,5111,7 of 10 
9780,515.646000,637.398000,1.042344e-01,1.078142, 381.891774,0.408632,5110,7 of 10 
9781,513.666000,637.398000,1.037535e-01,1.163320, 381.891774,0.418733,5109,7 of 10 
