index,x,y,progress
123,4.364460e+02,6.532380e+02,5.455644e-10
124,4.374360e+02,6.532380e+02,5.409184e-10
125,4.384260e+02,6.532380e+02,5.343727e-10
126,4.394160e+02,6.532380e+02,5.259706e-10
127,5.314860e+02,6.532380e+02,9.999458e-01
128,5.324760e+02,6.532380e+02,9.999458e-01
129,5.334660e+02,6.532380e+02,9.999458e-01
130,5.344560e+02,6.532380e+02,9.999458e-01
131,4.354560e+02,6.522480e+02,5.547151e-10
132,4.364460e+02,6.522480e+02,5.524863e-10
133,4.374360e+02,6.522480e+02,5.494606e-10
134,5.304960e+02,6.522480e+02,9.999458e-01
135,5.314860e+02,6.522480e+02,9.999458e-01
136,5.324760e+02,6.522480e+02,9.999458e-01
137,5.334660e+02,6.522480e+02,9.999458e-01
138,5.344560e+02,6.522480e+02,9.999458e-01
139,5.354460e+02,6.522480e+02,9.999458e-01
140,4.354560e+02,6.512580e+02,5.611721e-10
141,4.364460e+02,6.512580e+02,5.598484e-10
142,4.374360e+02,6.512580e+02,5.583532e-10
143,5.295060e+02,6.512580e+02,9.999458e-01
144,5.304960e+02,6.512580e+02,9.999458e-01
145,5.314860e+02,6.512580e+02,9.999458e-01
146,5.324760e+02,6.512580e+02,9.999458e-01
147,5.334660e+02,6.512580e+02,9.999458e-01
148,5.344560e+02,6.512580e+02,9.999458e-01
149,5.354460e+02,6.512580e+02,9.999458e-01
150,5.364360e+02,6.512580e+02,9.999458e-01
151,4.354560e+02,6.502680e+02,5.681905e-10
152,4.364460e+02,6.502680e+02,5.677497e-10
153,4.374360e+02,6.502680e+02,5.676197e-10
154,5.295060e+02,6.502680e+02,9.999458e-01
155,5.304960e+02,6.502680e+02,9.999458e-01
156,5.314860e+02,6.502680e+02,9.999458e-01
157,5.324760e+02,6.502680e+02,9.999458e-01
158,5.334660e+02,6.502680e+02,9.999458e-01
159,5.344560e+02,6.502680e+02,9.999458e-01
160,5.354460e+02,6.502680e+02,9.999458e-01
161,6.027660e+02,6.502680e+02,1.000000e+00
162,6.037560e+02,6.502680e+02,1.000000e+00
163,4.354560e+02,6.492780e+02,5.754350e-10
164,4.364460e+02,6.492780e+02,5.757694e-10
165,4.374360e+02,6.492780e+02,5.768910e-10
166,5.285160e+02,6.492780e+02,9.999458e-01
167,5.295060e+02,6.492780e+02,9.999458e-01
168,5.304960e+02,6.492780e+02,9.999458e-01
169,5.314860e+02,6.492780e+02,9.999458e-01
170,5.324760e+02,6.492780e+02,9.999458e-01
171,5.334660e+02,6.492780e+02,9.999458e-01
172,6.037560e+02,6.492780e+02,1.000000e+00
173,4.354560e+02,6.482880e+02,5.826119e-10
174,4.364460e+02,6.482880e+02,5.835096e-10
175,4.374360e+02,6.482880e+02,5.857694e-10
176,5.275260e+02,6.482880e+02,9.999458e-01
177,5.285160e+02,6.482880e+02,9.999458e-01
178,5.295060e+02,6.482880e+02,9.999458e-01
179,5.304960e+02,6.482880e+02,9.999458e-01
180,5.314860e+02,6.482880e+02,9.999458e-01
181,5.324760e+02,6.482880e+02,9.999458e-01
182,6.017760e+02,6.482880e+02,1.000000e+00
183,6.027660e+02,6.482880e+02,1.000000e+00
184,6.037560e+02,6.482880e+02,1.000000e+00
185,6.047460e+02,6.482880e+02,1.000000e+00
186,4.354560e+02,6.472980e+02,5.897715e-10
187,4.364460e+02,6.472980e+02,5.912925e-10
188,4.374360e+02,6.472980e+02,5.948548e-10
189,5.275260e+02,6.472980e+02,9.999458e-01
190,5.285160e+02,6.472980e+02,9.999458e-01
191,5.295060e+02,6.472980e+02,9.999458e-01
192,5.304960e+02,6.472980e+02,9.999458e-01
193,5.314860e+02,6.472980e+02,9.999458e-01
194,5.324760e+02,6.472980e+02,9.999458e-01
195,6.017760e+02,6.472980e+02,1.000000e+00
196,6.027660e+02,6.472980e+02,1.000000e+00
197,6.037560e+02,6.472980e+02,1.000000e+00
198,6.047460e+02,6.472980e+02,1.000000e+00
199,6.057360e+02,6.472980e+02,1.000000e+00
200,6.067260e+02,6.472980e+02,1.000000e+00
201,6.077160e+02,6.472980e+02,1.000000e+00
202,6.087060e+02,6.472980e+02,1.000000e+00
203,6.096960e+02,6.472980e+02,1.000000e+00
204,4.354560e+02,6.463080e+02,5.968795e-10
205,4.364460e+02,6.463080e+02,5.991862e-10
206,5.265360e+02,6.463080e+02,9.999458e-01
207,5.275260e+02,6.463080e+02,9.999458e-01
208,5.285160e+02,6.463080e+02,9.999458e-01
209,5.295060e+02,6.463080e+02,9.999458e-01
210,5.304960e+02,6.463080e+02,9.999458e-01
211,6.017760e+02,6.463080e+02,1.000000e+00
212,6.027660e+02,6.463080e+02,1.000000e+00
213,6.037560e+02,6.463080e+02,1.000000e+00
214,6.047460e+02,6.463080e+02,1.000000e+00
215,6.057360e+02,6.463080e+02,1.000000e+00
216,6.067260e+02,6.463080e+02,1.000000e+00
217,6.077160e+02,6.463080e+02,1.000000e+00
218,6.087060e+02,6.463080e+02,1.000000e+00
219,4.354560e+02,6.453180e+02,6.037963e-10
220,4.364460e+02,6.453180e+02,6.070717e-10
221,5.255460e+02,6.453180e+02,9.999458e-01
222,5.265360e+02,6.453180e+02,9.999458e-01
223,5.275260e+02,6.453180e+02,9.999458e-01
224,5.285160e+02,6.453180e+02,9.999458e-01
225,5.295060e+02,6.453180e+02,9.999458e-01
226,5.304960e+02,6.453180e+02,9.999458e-01
227,6.017760e+02,6.453180e+02,1.000000e+00
228,6.027660e+02,6.453180e+02,1.000000e+00
229,6.037560e+02,6.453180e+02,1.000000e+00
230,6.047460e+02,6.453180e+02,1.000000e+00
231,6.057360e+02,6.453180e+02,1.000000e+00
232,6.067260e+02,6.453180e+02,1.000000e+00
233,6.077160e+02,6.453180e+02,1.000000e+00
234,6.087060e+02,6.453180e+02,1.000000e+00
235,6.096960e+02,6.453180e+02,1.000000e+00
236,6.106860e+02,6.453180e+02,1.000000e+00
237,4.354560e+02,6.443280e+02,6.105282e-10
238,4.364460e+02,6.443280e+02,6.151505e-10
239,5.255460e+02,6.443280e+02,9.999458e-01
240,5.265360e+02,6.443280e+02,9.999458e-01
241,5.275260e+02,6.443280e+02,9.999458e-01
242,5.285160e+02,6.443280e+02,9.999458e-01
243,5.295060e+02,6.443280e+02,9.999458e-01
244,5.304960e+02,6.443280e+02,9.999458e-01
245,5.334660e+02,6.443280e+02,9.999458e-01
246,6.017760e+02,6.443280e+02,1.000000e+00
247,6.027660e+02,6.443280e+02,1.000000e+00
248,6.037560e+02,6.443280e+02,1.000000e+00
249,6.047460e+02,6.443280e+02,1.000000e+00
250,6.057360e+02,6.443280e+02,1.000000e+00
251,6.067260e+02,6.443280e+02,1.000000e+00
252,6.077160e+02,6.443280e+02,1.000000e+00
253,6.087060e+02,6.443280e+02,1.000000e+00
254,6.096960e+02,6.443280e+02,1.000000e+00
255,4.354560e+02,6.433380e+02,6.174176e-10
256,4.364460e+02,6.433380e+02,6.242803e-10
257,5.255460e+02,6.433380e+02,9.999458e-01
258,5.265360e+02,6.433380e+02,9.999458e-01
259,5.275260e+02,6.433380e+02,9.999458e-01
260,5.285160e+02,6.433380e+02,9.999458e-01
261,5.295060e+02,6.433380e+02,9.999458e-01
262,5.304960e+02,6.433380e+02,9.999458e-01
263,5.324760e+02,6.433380e+02,9.999458e-01
264,5.334660e+02,6.433380e+02,9.999458e-01
265,5.344560e+02,6.433380e+02,9.999458e-01
266,5.354460e+02,6.433380e+02,9.999458e-01
267,6.017760e+02,6.433380e+02,1.000000e+00
268,6.037560e+02,6.433380e+02,1.000000e+00
269,6.047460e+02,6.433380e+02,1.000000e+00
270,6.057360e+02,6.433380e+02,1.000000e+00
271,6.067260e+02,6.433380e+02,1.000000e+00
272,6.087060e+02,6.433380e+02,1.000000e+00
273,5.255460e+02,6.423480e+02,9.999458e-01
274,5.265360e+02,6.423480e+02,9.999458e-01
275,5.275260e+02,6.423480e+02,9.999458e-01
276,5.285160e+02,6.423480e+02,9.999458e-01
277,5.295060e+02,6.423480e+02,9.999458e-01
278,5.304960e+02,6.423480e+02,9.999458e-01
279,5.314860e+02,6.423480e+02,9.999458e-01
280,5.324760e+02,6.423480e+02,9.999458e-01
281,5.334660e+02,6.423480e+02,9.999458e-01
282,5.344560e+02,6.423480e+02,9.999458e-01
283,5.354460e+02,6.423480e+02,9.999458e-01
284,5.364360e+02,6.423480e+02,9.999458e-01
285,5.374260e+02,6.423480e+02,9.999458e-01
286,5.384160e+02,6.423480e+02,9.999458e-01
287,6.017760e+02,6.423480e+02,1.000000e+00
288,6.047460e+02,6.423480e+02,1.000000e+00
289,6.057360e+02,6.423480e+02,1.000000e+00
290,6.067260e+02,6.423480e+02,1.000000e+00
291,6.077160e+02,6.423480e+02,1.000000e+00
292,6.096960e+02,6.423480e+02,1.000000e+00
293,5.255460e+02,6.413580e+02,9.999458e-01
294,5.265360e+02,6.413580e+02,9.999458e-01
295,5.275260e+02,6.413580e+02,9.999458e-01
296,5.285160e+02,6.413580e+02,9.999458e-01
297,5.295060e+02,6.413580e+02,9.999458e-01
298,5.304960e+02,6.413580e+02,9.999458e-01
299,5.314860e+02,6.413580e+02,9.999458e-01
300,5.324760e+02,6.413580e+02,9.999458e-01
301,5.334660e+02,6.413580e+02,9.999458e-01
302,5.344560e+02,6.413580e+02,9.999458e-01
303,5.354460e+02,6.413580e+02,9.999458e-01
304,5.364360e+02,6.413580e+02,9.999458e-01
305,5.374260e+02,6.413580e+02,9.999458e-01
306,5.384160e+02,6.413580e+02,9.999458e-01
307,5.394060e+02,6.413580e+02,9.999458e-01
308,5.879160e+02,6.413580e+02,1.000000e+00
309,6.057360e+02,6.413580e+02,1.000000e+00
310,5.255460e+02,6.403680e+02,9.999458e-01
311,5.265360e+02,6.403680e+02,9.999458e-01
312,5.275260e+02,6.403680e+02,9.999458e-01
313,5.285160e+02,6.403680e+02,9.999458e-01
314,5.295060e+02,6.403680e+02,9.999458e-01
315,5.304960e+02,6.403680e+02,9.999458e-01
316,5.314860e+02,6.403680e+02,9.999458e-01
317,5.324760e+02,6.403680e+02,9.999458e-01
318,5.334660e+02,6.403680e+02,9.999458e-01
319,5.344560e+02,6.403680e+02,9.999458e-01
320,5.354460e+02,6.403680e+02,9.999458e-01
321,5.364360e+02,6.403680e+02,9.999458e-01
322,5.374260e+02,6.403680e+02,9.999458e-01
323,5.384160e+02,6.403680e+02,9.999458e-01
324,5.394060e+02,6.403680e+02,9.999458e-01
325,5.403960e+02,6.403680e+02,9.999458e-01
326,5.869260e+02,6.403680e+02,1.000000e+00
327,5.879160e+02,6.403680e+02,1.000000e+00
328,5.265360e+02,6.393780e+02,9.999458e-01
329,5.275260e+02,6.393780e+02,9.999458e-01
330,5.285160e+02,6.393780e+02,9.999458e-01
331,5.295060e+02,6.393780e+02,9.999458e-01
332,5.304960e+02,6.393780e+02,9.999458e-01
333,5.314860e+02,6.393780e+02,9.999458e-01
334,5.324760e+02,6.393780e+02,9.999458e-01
335,5.334660e+02,6.393780e+02,9.999458e-01
336,5.344560e+02,6.393780e+02,9.999458e-01
337,5.354460e+02,6.393780e+02,9.999458e-01
338,5.364360e+02,6.393780e+02,9.999458e-01
339,5.374260e+02,6.393780e+02,9.999458e-01
340,5.384160e+02,6.393780e+02,9.999458e-01
341,5.394060e+02,6.393780e+02,9.999458e-01
342,5.403960e+02,6.393780e+02,9.999458e-01
343,5.869260e+02,6.393780e+02,1.000000e+00
344,5.285160e+02,6.383880e+02,9.999458e-01
345,5.295060e+02,6.383880e+02,9.999458e-01
346,5.304960e+02,6.383880e+02,9.999458e-01
347,5.314860e+02,6.383880e+02,9.999458e-01
348,5.324760e+02,6.383880e+02,9.999458e-01
349,5.334660e+02,6.383880e+02,9.999458e-01
350,5.344560e+02,6.383880e+02,9.999458e-01
351,5.354460e+02,6.383880e+02,9.999458e-01
352,5.364360e+02,6.383880e+02,9.999458e-01
353,5.374260e+02,6.383880e+02,9.999458e-01
354,5.384160e+02,6.383880e+02,9.999458e-01
355,5.394060e+02,6.383880e+02,9.999458e-01
356,5.314860e+02,6.373980e+02,9.999458e-01
357,5.324760e+02,6.373980e+02,9.999458e-01
358,5.334660e+02,6.373980e+02,9.999458e-01
359,5.344560e+02,6.373980e+02,9.999458e-01
360,5.354460e+02,6.373980e+02,9.999458e-01
361,5.364360e+02,6.373980e+02,9.999458e-01
362,5.374260e+02,6.373980e+02,9.999458e-01
363,5.384160e+02,6.373980e+02,9.999458e-01
364,5.106960e+02,6.364080e+02,9.999457e-01
365,5.116860e+02,6.364080e+02,9.999457e-01
366,5.126760e+02,6.364080e+02,9.999457e-01
367,5.136660e+02,6.364080e+02,9.999457e-01
368,5.314860e+02,6.364080e+02,9.999458e-01
369,5.324760e+02,6.364080e+02,9.999458e-01
370,5.334660e+02,6.364080e+02,9.999458e-01
371,5.344560e+02,6.364080e+02,9.999458e-01
372,5.354460e+02,6.364080e+02,9.999458e-01
373,5.364360e+02,6.364080e+02,9.999458e-01
374,5.374260e+02,6.364080e+02,9.999458e-01
375,5.007960e+02,6.354180e+02,9.999457e-01
376,5.017860e+02,6.354180e+02,9.999457e-01
377,5.027760e+02,6.354180e+02,9.999457e-01
378,5.106960e+02,6.354180e+02,9.999457e-01
379,5.116860e+02,6.354180e+02,9.999457e-01
380,5.126760e+02,6.354180e+02,9.999457e-01
381,5.136660e+02,6.354180e+02,9.999457e-01
382,5.146560e+02,6.354180e+02,9.999457e-01
383,5.344560e+02,6.354180e+02,9.999458e-01
384,5.354460e+02,6.354180e+02,9.999458e-01
385,5.017860e+02,6.344280e+02,9.999457e-01
386,5.027760e+02,6.344280e+02,9.999457e-01
387,5.037660e+02,6.344280e+02,9.999457e-01
388,5.116860e+02,6.344280e+02,9.999457e-01
389,5.126760e+02,6.344280e+02,9.999457e-01
390,5.136660e+02,6.344280e+02,9.999457e-01
391,5.146560e+02,6.344280e+02,9.999457e-01
392,5.156460e+02,6.344280e+02,9.999457e-01
393,5.433660e+02,6.344280e+02,9.999459e-01
394,5.443560e+02,6.344280e+02,9.999459e-01
395,5.017860e+02,6.334380e+02,9.999457e-01
396,5.027760e+02,6.334380e+02,9.999457e-01
397,5.037660e+02,6.334380e+02,9.999457e-01
398,5.047560e+02,6.334380e+02,9.999457e-01
399,5.136660e+02,6.334380e+02,9.999457e-01
400,5.146560e+02,6.334380e+02,9.999457e-01
401,5.156460e+02,6.334380e+02,9.999457e-01
402,5.166360e+02,6.334380e+02,9.999457e-01
403,5.176260e+02,6.334380e+02,9.999457e-01
404,5.186160e+02,6.334380e+02,9.999457e-01
405,5.196060e+02,6.334380e+02,9.999457e-01
406,5.443560e+02,6.334380e+02,9.999459e-01
407,5.453460e+02,6.334380e+02,9.999459e-01
408,5.017860e+02,6.324480e+02,9.999457e-01
409,5.027760e+02,6.324480e+02,9.999457e-01
410,5.037660e+02,6.324480e+02,9.999457e-01
411,5.047560e+02,6.324480e+02,9.999457e-01
412,5.146560e+02,6.324480e+02,9.999457e-01
413,5.156460e+02,6.324480e+02,9.999457e-01
414,5.166360e+02,6.324480e+02,9.999457e-01
415,5.176260e+02,6.324480e+02,9.999457e-01
416,5.186160e+02,6.324480e+02,9.999457e-01
417,5.196060e+02,6.324480e+02,9.999457e-01
418,5.205960e+02,6.324480e+02,9.999457e-01
419,4.869360e+02,6.314580e+02,9.999457e-01
420,4.879260e+02,6.314580e+02,9.999457e-01
421,4.889160e+02,6.314580e+02,9.999457e-01
422,4.899060e+02,6.314580e+02,9.999457e-01
423,4.908960e+02,6.314580e+02,9.999457e-01
424,5.027760e+02,6.314580e+02,9.999457e-01
425,5.037660e+02,6.314580e+02,9.999457e-01
426,5.047560e+02,6.314580e+02,9.999457e-01
427,5.136660e+02,6.314580e+02,9.999457e-01
428,5.146560e+02,6.314580e+02,9.999457e-01
429,5.156460e+02,6.314580e+02,9.999457e-01
430,5.166360e+02,6.314580e+02,9.999457e-01
431,5.176260e+02,6.314580e+02,9.999457e-01
432,5.186160e+02,6.314580e+02,9.999457e-01
433,5.196060e+02,6.314580e+02,9.999457e-01
434,5.205960e+02,6.314580e+02,9.999457e-01
435,5.215860e+02,6.314580e+02,9.999457e-01
436,4.879260e+02,6.304680e+02,9.999457e-01
437,4.889160e+02,6.304680e+02,9.999457e-01
438,4.899060e+02,6.304680e+02,9.999457e-01
439,4.908960e+02,6.304680e+02,9.999457e-01
440,4.918860e+02,6.304680e+02,9.999457e-01
441,5.027760e+02,6.304680e+02,9.999457e-01
442,5.037660e+02,6.304680e+02,9.999457e-01
443,5.047560e+02,6.304680e+02,9.999457e-01
444,5.057460e+02,6.304680e+02,9.999457e-01
445,5.067360e+02,6.304680e+02,9.999457e-01
446,5.077260e+02,6.304680e+02,9.999457e-01
447,5.126760e+02,6.304680e+02,9.999457e-01
448,5.136660e+02,6.304680e+02,9.999457e-01
449,5.146560e+02,6.304680e+02,9.999457e-01
450,5.156460e+02,6.304680e+02,9.999457e-01
451,5.166360e+02,6.304680e+02,9.999457e-01
452,5.176260e+02,6.304680e+02,9.999457e-01
453,5.186160e+02,6.304680e+02,9.999457e-01
454,5.196060e+02,6.304680e+02,9.999457e-01
455,5.205960e+02,6.304680e+02,9.999457e-01
456,5.572260e+02,6.304680e+02,9.999801e-01
457,4.879260e+02,6.294780e+02,9.999457e-01
458,4.889160e+02,6.294780e+02,9.999457e-01
459,4.899060e+02,6.294780e+02,9.999457e-01
460,4.908960e+02,6.294780e+02,9.999457e-01
461,4.918860e+02,6.294780e+02,9.999457e-01
462,4.928760e+02,6.294780e+02,9.999457e-01
463,5.027760e+02,6.294780e+02,9.999457e-01
464,5.037660e+02,6.294780e+02,9.999457e-01
465,5.047560e+02,6.294780e+02,9.999457e-01
466,5.057460e+02,6.294780e+02,9.999457e-01
467,5.067360e+02,6.294780e+02,9.999457e-01
468,5.077260e+02,6.294780e+02,9.999457e-01
469,5.116860e+02,6.294780e+02,9.999457e-01
470,5.126760e+02,6.294780e+02,9.999457e-01
471,5.136660e+02,6.294780e+02,9.999457e-01
472,5.146560e+02,6.294780e+02,9.999457e-01
473,5.156460e+02,6.294780e+02,9.999457e-01
474,5.166360e+02,6.294780e+02,9.999457e-01
475,5.176260e+02,6.294780e+02,9.999457e-01
476,5.186160e+02,6.294780e+02,9.999457e-01
477,5.196060e+02,6.294780e+02,9.999457e-01
478,5.443560e+02,6.294780e+02,9.999460e-01
479,4.889160e+02,6.284880e+02,9.999457e-01
480,4.899060e+02,6.284880e+02,9.999457e-01
481,4.908960e+02,6.284880e+02,9.999457e-01
482,4.918860e+02,6.284880e+02,9.999457e-01
483,4.928760e+02,6.284880e+02,9.999457e-01
484,4.958460e+02,6.284880e+02,9.999457e-01
485,4.968360e+02,6.284880e+02,9.999457e-01
486,5.037660e+02,6.284880e+02,9.999457e-01
487,5.047560e+02,6.284880e+02,9.999457e-01
488,5.057460e+02,6.284880e+02,9.999457e-01
489,5.067360e+02,6.284880e+02,9.999457e-01
490,5.077260e+02,6.284880e+02,9.999457e-01
491,5.156460e+02,6.284880e+02,9.999457e-01
492,5.166360e+02,6.284880e+02,9.999457e-01
493,5.176260e+02,6.284880e+02,9.999457e-01
494,5.186160e+02,6.284880e+02,9.999457e-01
495,5.215860e+02,6.284880e+02,9.999457e-01
496,5.225760e+02,6.284880e+02,9.999457e-01
497,4.899060e+02,6.274980e+02,9.999457e-01
498,4.908960e+02,6.274980e+02,9.999457e-01
499,4.918860e+02,6.274980e+02,9.999457e-01
500,4.928760e+02,6.274980e+02,9.999457e-01
501,4.938660e+02,6.274980e+02,9.999457e-01
502,4.948560e+02,6.274980e+02,9.999457e-01
503,4.958460e+02,6.274980e+02,9.999457e-01
504,5.037660e+02,6.274980e+02,9.999457e-01
505,5.047560e+02,6.274980e+02,9.999457e-01
506,5.057460e+02,6.274980e+02,9.999457e-01
507,5.067360e+02,6.274980e+02,9.999457e-01
508,5.156460e+02,6.274980e+02,9.999457e-01
509,5.166360e+02,6.274980e+02,9.999457e-01
510,5.176260e+02,6.274980e+02,9.999457e-01
511,5.186160e+02,6.274980e+02,9.999457e-01
512,5.196060e+02,6.274980e+02,9.999457e-01
513,5.205960e+02,6.274980e+02,9.999457e-01
514,5.215860e+02,6.274980e+02,9.999457e-01
515,5.225760e+02,6.274980e+02,9.999457e-01
516,4.899060e+02,6.265080e+02,9.999457e-01
517,4.908960e+02,6.265080e+02,9.999457e-01
518,4.918860e+02,6.265080e+02,9.999457e-01
519,4.928760e+02,6.265080e+02,9.999457e-01
520,4.938660e+02,6.265080e+02,9.999457e-01
521,5.047560e+02,6.265080e+02,9.999457e-01
522,5.156460e+02,6.265080e+02,9.999457e-01
523,5.166360e+02,6.265080e+02,9.999457e-01
524,5.176260e+02,6.265080e+02,9.999457e-01
525,5.186160e+02,6.265080e+02,9.999457e-01
526,5.205960e+02,6.265080e+02,9.999457e-01
527,5.215860e+02,6.265080e+02,9.999457e-01
528,5.295060e+02,6.265080e+02,9.999457e-01
529,4.879260e+02,6.255180e+02,9.999457e-01
530,4.889160e+02,6.255180e+02,9.999457e-01
531,4.899060e+02,6.255180e+02,9.999457e-01
532,4.908960e+02,6.255180e+02,9.999457e-01
533,4.918860e+02,6.255180e+02,9.999457e-01
534,4.928760e+02,6.255180e+02,9.999457e-01
535,5.166360e+02,6.255180e+02,9.999457e-01
536,5.176260e+02,6.255180e+02,9.999457e-01
