i,x,y,voltage,flow,cover dropped,index,drop stage
9717,452.286000,636.408000,2.591563e-01,2.993854, 2344.824474,1.000000,6839,7 of 10 
9718,451.296000,636.408000,2.582246e-01,2.973650, 2344.824474,1.000000,6838,7 of 10 
9719,450.306000,636.408000,2.572917e-01,2.923503, 2344.824474,1.000000,6837,7 of 10 
9720,449.316000,636.408000,2.563596e-01,2.844629, 2344.824474,1.000000,6836,7 of 10 
9721,448.326000,636.408000,2.554274e-01,2.743714, 2344.824474,1.000000,6835,7 of 10 
9722,447.336000,636.408000,2.544882e-01,2.619885, 2344.824474,1.000000,6834,7 of 10 
9723,446.346000,636.408000,2.535268e-01,2.460498, 2344.824474,1.000000,6833,7 of 10 
9724,445.356000,636.408000,2.525215e-01,2.016460, 2344.824474,0.887971,6832,7 of 10 
9725,444.366000,636.408000,2.514556e-01,1.870537, 2344.824474,0.922865,6831,7 of 10 
9726,442.386000,636.408000,2.491299e-01,1.485518, 2344.824474,0.988981,6830,7 of 10 
9727,501.786000,637.398000,3.594389e-01,2.551421, 2344.824474,0.646465,6825,7 of 10 
9728,490.896000,637.398000,3.411671e-01,2.935629, 2344.824474,1.000000,6814,7 of 10 
9729,489.906000,637.398000,3.400307e-01,2.786383, 2344.824474,1.000000,6813,7 of 10 
9730,488.916000,637.398000,3.389124e-01,2.662197, 2344.824474,1.000000,6812,7 of 10 
9731,487.926000,637.398000,3.377909e-01,2.573968, 2344.824474,1.000000,6811,7 of 10 
9732,486.936000,637.398000,3.366413e-01,2.542768, 2344.824474,1.000000,6810,7 of 10 
9733,485.946000,637.398000,3.354301e-01,2.559213, 2344.824474,1.000000,6809,7 of 10 
9734,484.956000,637.398000,3.341030e-01,2.375214, 2344.824474,0.901745,6808,7 of 10 
9735,483.966000,637.398000,3.326062e-01,2.408274, 2344.824474,0.887052,6807,7 of 10 
9736,482.976000,637.398000,3.308460e-01,2.814376, 2344.824474,0.978880,6806,7 of 10 
9737,480.996000,637.398000,3.256431e-01,2.483920, 2344.824474,0.685032,6804,7 of 10 
9738,477.036000,637.398000,3.025098e-01,2.711688, 2344.824474,0.673095,6803,7 of 10 
9739,476.046000,637.398000,2.983537e-01,2.884233, 2344.824474,0.840220,6802,7 of 10 
9740,475.056000,637.398000,2.951816e-01,2.197515, 2344.824474,0.729109,6801,7 of 10 
9741,473.076000,637.398000,2.904105e-01,2.273303, 2344.824474,0.924702,6800,7 of 10 
9742,472.086000,637.398000,2.885584e-01,1.991633, 2344.824474,0.865932,6799,7 of 10 
9743,471.096000,637.398000,2.868624e-01,2.198405, 2344.824474,1.000000,6798,7 of 10 
9744,470.106000,637.398000,2.852163e-01,2.154036, 2344.824474,1.000000,6797,7 of 10 
9745,462.186000,637.398000,2.688738e-01,2.556874, 2344.824474,1.000000,6796,7 of 10 
9746,461.196000,637.398000,2.674702e-01,2.464947, 2344.824474,1.000000,6795,7 of 10 
9747,460.206000,637.398000,2.662572e-01,2.448255, 2344.824474,1.000000,6794,7 of 10 
9748,459.216000,637.398000,2.651620e-01,2.504772, 2344.824474,1.000000,6793,7 of 10 
9749,458.226000,637.398000,2.641335e-01,2.605823, 2344.824474,1.000000,6792,7 of 10 
9750,457.236000,637.398000,2.631400e-01,2.724746, 2344.824474,1.000000,6791,7 of 10 
9751,456.246000,637.398000,2.621633e-01,2.841488, 2344.824474,1.000000,6790,7 of 10 
9752,455.256000,637.398000,2.611945e-01,2.943540, 2344.824474,1.000000,6789,7 of 10 
9753,454.266000,637.398000,2.602298e-01,3.017440, 2344.824474,1.000000,6788,7 of 10 
9754,449.316000,637.398000,2.554393e-01,2.990034, 2344.824474,0.998163,6783,7 of 10 
9755,448.326000,637.398000,2.544847e-01,2.923085, 2344.824474,1.000000,6782,7 of 10 
9756,447.336000,637.398000,2.535189e-01,2.826600, 2344.824474,1.000000,6781,7 of 10 
9757,446.346000,637.398000,2.525255e-01,2.697033, 2344.824474,0.996327,6780,7 of 10 
9758,445.356000,637.398000,2.514868e-01,2.536809, 2344.824474,0.997245,6779,7 of 10 
9759,444.366000,637.398000,2.503911e-01,2.295415, 2344.824474,0.977961,6778,7 of 10 
9760,443.376000,637.398000,2.492244e-01,1.997240, 2344.824474,0.950413,6777,7 of 10 
9761,518.616000,638.388000,4.050839e-01,2.729037, 2344.824474,0.865932,6776,7 of 10 
9762,517.626000,638.388000,4.034341e-01,1.936646, 2344.824474,0.569330,6775,7 of 10 
9763,516.636000,638.388000,4.019309e-01,2.113363, 2344.824474,0.579431,6774,7 of 10 
9764,510.696000,638.388000,3.935020e-01,2.963267, 2344.824474,0.847567,6770,7 of 10 
9765,508.716000,638.388000,3.888137e-01,2.090812, 2344.824474,0.504132,6769,7 of 10 
9766,507.726000,638.388000,3.855023e-01,2.197351, 2344.824474,0.486685,6768,7 of 10 
9767,489.906000,638.388000,3.401950e-01,3.013085, 2344.824474,1.000000,6755,7 of 10 
9768,488.916000,638.388000,3.389829e-01,2.909756, 2344.824474,1.000000,6754,7 of 10 
9769,487.926000,638.388000,3.377666e-01,2.849270, 2344.824474,1.000000,6753,7 of 10 
9770,486.936000,638.388000,3.365237e-01,2.843686, 2344.824474,1.000000,6752,7 of 10 
9771,485.946000,638.388000,3.352242e-01,2.883988, 2344.824474,1.000000,6751,7 of 10 
9772,484.956000,638.388000,3.338264e-01,2.964048, 2344.824474,1.000000,6750,7 of 10 
9773,481.986000,638.388000,3.282203e-01,2.273880, 2344.824474,0.629017,6747,7 of 10 
9774,474.066000,638.388000,2.922372e-01,2.880294, 2344.824474,0.915519,6744,7 of 10 
9775,473.076000,638.388000,2.901751e-01,2.893451, 2344.824474,1.000000,6743,7 of 10 
9776,472.086000,638.388000,2.883601e-01,2.740401, 2344.824474,1.000000,6742,7 of 10 
9777,471.096000,638.388000,2.866694e-01,2.640595, 2344.824474,1.000000,6741,7 of 10 
9778,470.106000,638.388000,2.850162e-01,2.596208, 2344.824474,1.000000,6740,7 of 10 
9779,469.116000,638.388000,2.833138e-01,2.586408, 2344.824474,0.990817,6739,7 of 10 
9780,468.126000,638.388000,2.815106e-01,2.628456, 2344.824474,1.000000,6738,7 of 10 
9781,467.136000,638.388000,2.795771e-01,2.683905, 2344.824474,0.998163,6737,7 of 10 
9782,464.166000,638.388000,2.728515e-01,2.997582, 2344.824474,1.000000,6736,7 of 10 
9783,463.176000,638.388000,2.708484e-01,2.980890, 2344.824474,1.000000,6735,7 of 10 
9784,462.186000,638.388000,2.690768e-01,2.892753, 2344.824474,0.999082,6734,7 of 10 
9785,461.196000,638.388000,2.675236e-01,2.763519, 2344.824474,1.000000,6733,7 of 10 
9786,460.206000,638.388000,2.661451e-01,2.686759, 2344.824474,1.000000,6732,7 of 10 
9787,459.216000,638.388000,2.648945e-01,2.700764, 2344.824474,1.000000,6731,7 of 10 
9788,458.226000,638.388000,2.637285e-01,2.764939, 2344.824474,1.000000,6730,7 of 10 
9789,457.236000,638.388000,2.626160e-01,2.863048, 2344.824474,1.000000,6729,7 of 10 
9790,456.246000,638.388000,2.615388e-01,2.965436, 2344.824474,1.000000,6728,7 of 10 
9791,447.336000,638.388000,2.525152e-01,3.014275, 2344.824474,1.000000,6719,7 of 10 
9792,446.346000,638.388000,2.514898e-01,2.748944, 2344.824474,0.941230,6718,7 of 10 
9793,445.356000,638.388000,2.504139e-01,2.759338, 2344.824474,0.984389,6717,7 of 10 
9794,444.366000,638.388000,2.492731e-01,2.510623, 2344.824474,0.949495,6716,7 of 10 
9795,443.376000,638.388000,2.480374e-01,2.158779, 2344.824474,0.866850,6715,7 of 10 
9796,441.396000,638.388000,2.451112e-01,1.590039, 2344.824474,0.762167,6714,7 of 10 
9797,514.656000,639.378000,4.008383e-01,2.515807, 2344.824474,0.619835,6709,7 of 10 
9798,513.666000,639.378000,3.992742e-01,1.847194, 2344.824474,0.452709,6708,7 of 10 
9799,509.706000,639.378000,3.926654e-01,2.134577, 2344.824474,0.539945,6704,7 of 10 
9800,507.726000,639.378000,3.869674e-01,2.535006, 2344.824474,0.549128,6702,7 of 10 
9801,505.746000,639.378000,3.788355e-01,2.707411, 2344.824474,0.545455,6701,7 of 10 
9802,480.996000,639.378000,3.245443e-01,2.776379, 2344.824474,0.584940,6681,7 of 10 
9803,470.106000,639.378000,2.848317e-01,2.985396, 2344.824474,1.000000,6675,7 of 10 
9804,469.116000,639.378000,2.831467e-01,2.976318, 2344.824474,1.000000,6674,7 of 10 
9805,468.126000,639.378000,2.814006e-01,2.979613, 2344.824474,1.000000,6673,7 of 10 
9806,460.206000,639.378000,2.660657e-01,2.910327, 2344.824474,1.000000,6666,7 of 10 
9807,459.216000,639.378000,2.646520e-01,2.883623, 2344.824474,1.000000,6665,7 of 10 
9808,458.226000,639.378000,2.633390e-01,2.928641, 2344.824474,1.000000,6664,7 of 10 
9809,457.236000,639.378000,2.620948e-01,3.012855, 2344.824474,1.000000,6663,7 of 10 
9810,456.246000,639.378000,2.609045e-01,2.984655, 2344.824474,0.962351,6662,7 of 10 
9811,446.346000,639.378000,2.503996e-01,2.574742, 2344.824474,0.824610,6652,7 of 10 
9812,445.356000,639.378000,2.492820e-01,2.488446, 2344.824474,0.820937,6651,7 of 10 
9813,444.366000,639.378000,2.480875e-01,2.837779, 2344.824474,0.967860,6650,7 of 10 
9814,443.376000,639.378000,2.467664e-01,2.571077, 2344.824474,0.904500,6649,7 of 10 
9815,442.386000,639.378000,2.452648e-01,2.210283, 2344.824474,0.817264,6648,7 of 10 
9816,441.396000,639.378000,2.436022e-01,1.766134, 2344.824474,0.691460,6647,7 of 10 
9817,508.716000,640.368000,3.911457e-01,2.207553, 2344.824474,0.491276,6636,7 of 10 
9818,504.756000,640.368000,3.758898e-01,3.009384, 2344.824474,0.578512,6635,7 of 10 
9819,480.996000,640.368000,3.239670e-01,2.401947, 2344.824474,0.456382,6615,7 of 10 
9820,459.216000,640.368000,2.643928e-01,3.009455, 2344.824474,0.996327,6597,7 of 10 
9821,446.346000,640.368000,2.492348e-01,2.635691, 2344.824474,0.798898,6584,7 of 10 
9822,444.366000,640.368000,2.468333e-01,2.938782, 2344.824474,0.923783,6582,7 of 10 
9823,443.376000,640.368000,2.454268e-01,2.885342, 2344.824474,0.921028,6581,7 of 10 
9824,442.386000,640.368000,2.438060e-01,2.619498, 2344.824474,0.843893,6580,7 of 10 
9825,441.396000,640.368000,2.419879e-01,2.251569, 2344.824474,0.743802,6579,7 of 10 
9826,440.406000,640.368000,2.400853e-01,2.277478, 2344.824474,0.820937,6578,7 of 10 
9827,503.766000,641.358000,3.729195e-01,3.007203, 2344.824474,0.533517,6567,7 of 10 
9828,499.806000,641.358000,3.576579e-01,2.757216, 2344.824474,0.540863,6566,7 of 10 
9829,458.226000,641.358000,2.624535e-01,2.771261, 2344.824474,0.876951,6527,7 of 10 
9830,447.336000,641.358000,2.490986e-01,2.849313, 2344.824474,0.811754,6516,7 of 10 
9831,443.376000,641.358000,2.439618e-01,2.202274, 2344.824474,0.640037,6512,7 of 10 
9832,442.386000,641.358000,2.421969e-01,2.591462, 2344.824474,0.742883,6511,7 of 10 
9833,440.406000,641.358000,2.383357e-01,3.000620, 2344.824474,0.980716,6510,7 of 10 
9834,439.416000,641.358000,2.366147e-01,2.555893, 2344.824474,0.991736,6509,7 of 10 
9835,438.426000,641.358000,2.350850e-01,1.765268, 2344.824474,0.837466,6508,7 of 10 
9836,524.556000,642.348000,4.413007e-01,2.159068, 2344.824474,0.502296,6507,7 of 10 
9837,519.606000,642.348000,4.152729e-01,2.862160, 2344.824474,0.563820,6506,7 of 10 
9838,457.236000,642.348000,2.600915e-01,2.683749, 2344.824474,0.800735,6452,7 of 10 
9839,446.346000,642.348000,2.465666e-01,2.157149, 2344.824474,0.594123,6441,7 of 10 
9840,444.366000,642.348000,2.439200e-01,2.777786, 2344.824474,0.756657,6439,7 of 10 
9841,440.406000,642.348000,2.366233e-01,2.839981, 2344.824474,0.901745,6438,7 of 10 
9842,439.416000,642.348000,2.350637e-01,2.740725, 2344.824474,1.000000,6437,7 of 10 
9843,438.426000,642.348000,2.336534e-01,2.318064, 2344.824474,0.982553,6436,7 of 10 
9844,437.436000,642.348000,2.323625e-01,1.813526, 2344.824474,0.919192,6435,7 of 10 
9845,524.556000,643.338000,4.414098e-01,2.456363, 2344.824474,0.528926,6434,7 of 10 
9846,479.016000,643.338000,3.123842e-01,2.915212, 2344.824474,0.362718,6394,7 of 10 
9847,459.216000,643.338000,2.631341e-01,2.672366, 2344.824474,0.865014,6375,7 of 10 
9848,456.246000,643.338000,2.571772e-01,2.513910, 2344.824474,0.717172,6374,7 of 10 
9849,452.286000,643.338000,2.519627e-01,2.933998, 2344.824474,0.787879,6370,7 of 10 
9850,442.386000,643.338000,2.384003e-01,2.257324, 2344.824474,0.580349,6362,7 of 10 
9851,439.416000,643.338000,2.335425e-01,2.877219, 2344.824474,1.000000,6359,7 of 10 
9852,438.426000,643.338000,2.322226e-01,2.578363, 2344.824474,1.000000,6358,7 of 10 
9853,437.436000,643.338000,2.309888e-01,2.262105, 2344.824474,1.000000,6357,7 of 10 
9854,524.556000,644.328000,4.414874e-01,2.776886, 2344.824474,0.559229,6356,7 of 10 
9855,520.596000,644.328000,4.222324e-01,2.292532, 2344.824474,0.373737,6354,7 of 10 
9856,476.046000,644.328000,2.969021e-01,2.883621, 2344.824474,0.472911,6313,7 of 10 
9857,465.156000,644.328000,2.760783e-01,2.912932, 2344.824474,0.983471,6302,7 of 10 
9858,450.306000,644.328000,2.475876e-01,2.425014, 2344.824474,0.593205,6298,7 of 10 
9859,445.356000,644.328000,2.415481e-01,2.869248, 2344.824474,0.667585,6293,7 of 10 
9860,444.366000,644.328000,2.399196e-01,2.230474, 2344.824474,0.515152,6292,7 of 10 
9861,438.426000,644.328000,2.306816e-01,2.769592, 2344.824474,0.980716,6288,7 of 10 
9862,437.436000,644.328000,2.294742e-01,2.466116, 2344.824474,0.961433,6287,7 of 10 
9863,531.486000,645.318000,4.535931e-01,1.991715, 2344.824474,0.714417,6286,7 of 10 
9864,469.116000,645.318000,2.814638e-01,2.632687, 2344.824474,0.706152,6236,7 of 10 
9865,467.136000,645.318000,2.785500e-01,2.832871, 2344.824474,0.875115,6234,7 of 10 
9866,466.146000,645.318000,2.771741e-01,2.827908, 2344.824474,0.934803,6233,7 of 10 
9867,465.156000,645.318000,2.757545e-01,2.797973, 2344.824474,0.971534,6232,7 of 10 
9868,451.296000,645.318000,2.464814e-01,2.878852, 2344.824474,0.680441,6229,7 of 10 
9869,444.366000,645.318000,2.372806e-01,2.855334, 2344.824474,0.632691,6225,7 of 10 
9870,443.376000,645.318000,2.356698e-01,2.572239, 2344.824474,0.615243,6224,7 of 10 
9871,440.406000,645.318000,2.313799e-01,2.930690, 2344.824474,0.855831,6221,7 of 10 
9872,439.416000,645.318000,2.300926e-01,2.738155, 2344.824474,0.829201,6220,7 of 10 
9873,438.426000,645.318000,2.288332e-01,2.370561, 2344.824474,0.750230,6219,7 of 10 
9874,437.436000,645.318000,2.276122e-01,1.938806, 2344.824474,0.654729,6218,7 of 10 
9875,525.546000,646.308000,4.455932e-01,2.754840, 2344.824474,0.597796,6217,7 of 10 
9876,524.556000,646.308000,4.418467e-01,2.359428, 2344.824474,0.438935,6216,7 of 10 
9877,522.576000,646.308000,4.330002e-01,2.291968, 2344.824474,0.371901,6214,7 of 10 
9878,469.116000,646.308000,2.806794e-01,2.567565, 2344.824474,0.665748,6165,7 of 10 
9879,468.126000,646.308000,2.791973e-01,2.825926, 2344.824474,0.793388,6164,7 of 10 
9880,467.136000,646.308000,2.778124e-01,2.912902, 2344.824474,0.884298,6163,7 of 10 
9881,466.146000,646.308000,2.764610e-01,2.790251, 2344.824474,0.906336,6162,7 of 10 
9882,465.156000,646.308000,2.750533e-01,2.654845, 2344.824474,0.904500,6161,7 of 10 
9883,461.196000,646.308000,2.649732e-01,2.642875, 2344.824474,0.851240,6160,7 of 10 
9884,455.256000,646.308000,2.483889e-01,2.544412, 2344.824474,0.606061,6159,7 of 10 
9885,453.276000,646.308000,2.462323e-01,2.353710, 2344.824474,0.543618,6157,7 of 10 
9886,441.396000,646.308000,2.301876e-01,2.545553, 2344.824474,0.641873,6147,7 of 10 
9887,522.576000,647.298000,4.340132e-01,2.731996, 2344.824474,0.442608,6144,7 of 10 
9888,467.136000,647.298000,2.766940e-01,2.876523, 2344.824474,0.818182,6091,7 of 10 
9889,465.156000,647.298000,2.738978e-01,2.731208, 2344.824474,0.884298,6090,7 of 10 
9890,464.166000,647.298000,2.722372e-01,2.820672, 2344.824474,0.951331,6089,7 of 10 
9891,444.366000,647.298000,2.298321e-01,2.174544, 2344.824474,0.398531,6083,7 of 10 
9892,441.396000,647.298000,2.266243e-01,1.930617, 2344.824474,0.413223,6082,7 of 10 
9893,440.406000,647.298000,2.254307e-01,2.092449, 2344.824474,0.463728,6081,7 of 10 
9894,534.456000,648.288000,4.625139e-01,2.201141, 2344.824474,0.741965,6080,7 of 10 
9895,533.466000,648.288000,4.617602e-01,2.836410, 2344.824474,0.821855,6079,7 of 10 
9896,479.016000,648.288000,3.136023e-01,2.953934, 2344.824474,0.392103,6034,7 of 10 
9897,473.076000,648.288000,2.860064e-01,2.982999, 2344.824474,0.538108,6029,7 of 10 
9898,467.136000,648.288000,2.750411e-01,2.438108, 2344.824474,0.622590,6023,7 of 10 
9899,466.146000,648.288000,2.736631e-01,2.646915, 2344.824474,0.734619,6022,7 of 10 
9900,464.166000,648.288000,2.704671e-01,2.313946, 2344.824474,0.706152,6020,7 of 10 
9901,456.246000,648.288000,2.405745e-01,2.419521, 2344.824474,0.531680,6019,7 of 10 
9902,447.336000,648.288000,2.274831e-01,2.691170, 2344.824474,0.372819,6018,7 of 10 
9903,446.346000,648.288000,2.258373e-01,2.420796, 2344.824474,0.334252,6017,7 of 10 
9904,477.036000,649.278000,3.019815e-01,2.653540, 2344.824474,0.329660,5971,7 of 10 
9905,467.136000,649.278000,2.726162e-01,2.963206, 2344.824474,0.662075,5963,7 of 10 
9906,466.146000,649.278000,2.712363e-01,2.654018, 2344.824474,0.640037,5962,7 of 10 
9907,455.256000,649.278000,2.351197e-01,2.368107, 2344.824474,0.510560,5958,7 of 10 
9908,452.286000,649.278000,2.314613e-01,2.613689, 2344.824474,0.467401,5956,7 of 10 
9909,439.416000,649.278000,2.142851e-01,2.021744, 2344.824474,0.400367,5952,7 of 10 
9910,468.126000,650.268000,2.704160e-01,2.759173, 2344.824474,0.470156,5898,7 of 10 
9911,464.166000,650.268000,2.632711e-01,2.112955, 2344.824474,0.462810,5897,7 of 10 
9912,459.216000,650.268000,2.371485e-01,2.912217, 2344.824474,0.706152,5896,7 of 10 
9913,458.226000,650.268000,2.345301e-01,2.925361, 2344.824474,0.715335,5895,7 of 10 
9914,453.276000,650.268000,2.283735e-01,2.642152, 2344.824474,0.496786,5890,7 of 10 
9915,449.316000,650.268000,2.168815e-01,2.371693, 2344.824474,0.275482,5887,7 of 10 
9916,447.336000,650.268000,2.104732e-01,2.028201, 2344.824474,0.214876,5885,7 of 10 
9917,441.396000,650.268000,2.071634e-01,3.003046, 2344.824474,0.477502,5881,7 of 10 
9918,440.406000,650.268000,2.080609e-01,1.955704, 2344.824474,0.344353,5880,7 of 10 
9919,438.426000,650.268000,2.093538e-01,1.869403, 2344.824474,0.393021,5878,7 of 10 
9920,528.516000,651.258000,4.644375e-01,2.630644, 2344.824474,0.467401,5877,7 of 10 
9921,523.566000,651.258000,4.472496e-01,2.309962, 2344.824474,0.309458,5876,7 of 10 
9922,451.296000,651.258000,2.166246e-01,2.895687, 2344.824474,0.361800,5818,7 of 10 
9923,438.426000,651.258000,2.045580e-01,2.588911, 2344.824474,0.521579,5809,7 of 10 
9924,529.506000,652.248000,4.707702e-01,2.951658, 2344.824474,0.437098,5807,7 of 10 
9925,523.566000,652.248000,4.518691e-01,2.608822, 2344.824474,0.299357,5806,7 of 10 
9926,459.216000,652.248000,2.222712e-01,2.168780, 2344.824474,0.406795,5754,7 of 10 
9927,458.226000,652.248000,2.221060e-01,2.201336, 2344.824474,0.412305,5753,7 of 10 
9928,457.236000,652.248000,2.222468e-01,2.636554, 2344.824474,0.485767,5752,7 of 10 
9929,456.246000,652.248000,2.220265e-01,2.934400, 2344.824474,0.520661,5751,7 of 10 
9930,455.256000,652.248000,2.211477e-01,2.591783, 2344.824474,0.429752,5750,7 of 10 
9931,441.396000,652.248000,1.906050e-01,2.217157, 2344.824474,0.279155,5744,7 of 10 
9932,535.446000,653.238000,4.792509e-01,2.930196, 2344.824474,0.550964,5743,7 of 10 
9933,479.016000,653.238000,3.136589e-01,2.537041, 2344.824474,0.420569,5697,7 of 10 
9934,474.066000,653.238000,2.783117e-01,2.875207, 2344.824474,0.352617,5695,7 of 10 
9935,442.386000,653.238000,1.783505e-01,2.278659, 2344.824474,0.220386,5680,7 of 10 
9936,476.046000,654.228000,2.928901e-01,2.595009, 2344.824474,0.317723,5631,7 of 10 
9937,473.076000,654.228000,2.673362e-01,2.362024, 2344.824474,0.252525,5629,7 of 10 
9938,468.126000,654.228000,2.442212e-01,2.520832, 2344.824474,0.246097,5624,7 of 10 
9939,435.456000,654.228000,1.983123e-01,1.987572, 2344.824474,0.745638,5618,7 of 10 
9940,444.366000,655.218000,1.369065e-01,2.900384, 2344.824474,0.128558,5563,7 of 10 
9941,436.446000,655.218000,1.933190e-01,2.282687, 2344.824474,0.644628,5561,7 of 10 
9942,466.146000,656.208000,2.111861e-01,2.623735, 2344.824474,0.190083,5506,7 of 10 
9943,511.686000,657.198000,4.118152e-01,2.475819, 2344.824474,0.190083,5486,7 of 10 
9944,472.086000,657.198000,2.414343e-01,2.342896, 2344.824474,0.213958,5451,7 of 10 
9945,448.326000,657.198000,4.674893e-02,2.074356, 2344.824474,0.089991,5443,7 of 10 
9946,447.336000,657.198000,4.876142e-02,2.914145, 2344.824474,0.115702,5442,7 of 10 
9947,459.216000,658.188000,5.622075e-02,2.032845, 2344.824474,0.191001,5381,7 of 10 
9948,530.496000,659.178000,5.954734e-01,2.744523, 2344.824474,0.090909,5379,7 of 10 
9949,480.996000,659.178000,3.113067e-01,2.651457, 2344.824474,0.400367,5334,7 of 10 
9950,479.016000,659.178000,3.032327e-01,2.751993, 2344.824474,0.372819,5333,7 of 10 
9951,513.666000,660.168000,4.336824e-01,2.701341, 2344.824474,0.194674,5305,7 of 10 
9952,447.336000,660.168000,1.070760e-02,2.057785, 2344.824474,0.201102,5264,7 of 10 
9953,444.366000,660.168000,1.863267e-02,2.263895, 2344.824474,0.170799,5263,7 of 10 
9954,475.056000,661.158000,2.569047e-01,2.396490, 2344.824474,0.187328,5210,7 of 10 
9955,457.236000,661.158000,1.536184e-02,2.053993, 2344.824474,0.344353,5202,7 of 10 
9956,463.176000,662.148000,3.164190e-02,2.035057, 2344.824474,0.146924,5144,7 of 10 
9957,451.296000,662.148000,4.539241e-03,2.914747, 2344.824474,0.768595,5136,7 of 10 
9958,449.316000,662.148000,4.226910e-03,1.992405, 2344.824474,0.483930,5135,7 of 10 
9959,474.066000,663.138000,2.239215e-01,2.645457, 2344.824474,0.166208,5078,7 of 10 
9960,455.256000,663.138000,6.552063e-03,2.310108, 2344.824474,0.521579,5067,7 of 10 
9961,450.306000,663.138000,2.762389e-03,2.679857, 2344.824474,0.857668,5064,7 of 10 
9962,449.316000,663.138000,2.696394e-03,2.876117, 2344.824474,0.912764,5063,7 of 10 
9963,444.366000,663.138000,5.601718e-03,1.941544, 2344.824474,0.452709,5062,7 of 10 
9964,558.216000,664.128000,6.585769e-01,1.682447, 2344.824474,1.000000,5061,7 of 10 
9965,557.226000,664.128000,6.605335e-01,1.645767, 2344.824474,0.948577,5060,7 of 10 
9966,553.266000,664.128000,6.689705e-01,1.616289, 2344.824474,0.912764,5059,7 of 10 
9967,510.696000,664.128000,3.989617e-01,2.946037, 2344.824474,0.252525,5040,7 of 10 
9968,509.706000,664.128000,3.916688e-01,2.898201, 2344.824474,0.282828,5039,7 of 10 
9969,493.866000,664.128000,3.405408e-01,2.889722, 2344.824474,0.348026,5024,7 of 10 
9970,473.076000,664.128000,1.856435e-01,2.490890, 2344.824474,0.123049,5006,7 of 10 
9971,468.126000,664.128000,5.384190e-02,2.778857, 2344.824474,0.123049,5005,7 of 10 
9972,467.136000,664.128000,4.058069e-02,2.266996, 2344.824474,0.114784,5004,7 of 10 
9973,454.266000,664.128000,4.003857e-03,1.933009, 2344.824474,0.489440,4991,7 of 10 
9974,447.336000,664.128000,1.991997e-03,2.139099, 2344.824474,0.847567,4990,7 of 10 
9975,560.196000,665.118000,6.536211e-01,1.795596, 2344.824474,0.904500,4989,7 of 10 
9976,559.206000,665.118000,6.559132e-01,2.107572, 2344.824474,1.000000,4988,7 of 10 
9977,558.216000,665.118000,6.581637e-01,2.124555, 2344.824474,0.983471,4987,7 of 10 
9978,557.226000,665.118000,6.603960e-01,2.011001, 2344.824474,0.915519,4986,7 of 10 
9979,556.236000,665.118000,6.626419e-01,2.199835, 2344.824474,0.986226,4985,7 of 10 
9980,555.246000,665.118000,6.648653e-01,2.220774, 2344.824474,1.000000,4984,7 of 10 
9981,554.256000,665.118000,6.670318e-01,2.102169, 2344.824474,0.950413,4983,7 of 10 
9982,553.266000,665.118000,6.692005e-01,2.168117, 2344.824474,0.958678,4982,7 of 10 
9983,552.276000,665.118000,6.716229e-01,2.236851, 2344.824474,0.894399,4981,7 of 10 
9984,490.896000,665.118000,3.246150e-01,2.995015, 2344.824474,0.309458,4946,7 of 10 
9985,561.186000,666.108000,6.498942e-01,2.106312, 2344.824474,0.902663,4919,7 of 10 
9986,560.196000,666.108000,6.525294e-01,2.107078, 2344.824474,0.867769,4918,7 of 10 
9987,559.206000,666.108000,6.550666e-01,2.408905, 2344.824474,0.964187,4917,7 of 10 
9988,558.216000,666.108000,6.576286e-01,2.491610, 2344.824474,0.977043,4916,7 of 10 
9989,557.226000,666.108000,6.601950e-01,2.439810, 2344.824474,0.952250,4915,7 of 10 
9990,556.236000,666.108000,6.626585e-01,2.525285, 2344.824474,0.985308,4914,7 of 10 
9991,555.246000,666.108000,6.649721e-01,2.557054, 2344.824474,1.000000,4913,7 of 10 
9992,554.256000,666.108000,6.671873e-01,2.580021, 2344.824474,1.000000,4912,7 of 10 
9993,553.266000,666.108000,6.694501e-01,2.598069, 2344.824474,0.956841,4911,7 of 10 
9994,552.276000,666.108000,6.720238e-01,2.460890, 2344.824474,0.808081,4910,7 of 10 
9995,551.286000,666.108000,6.753180e-01,2.079245, 2344.824474,0.581267,4909,7 of 10 
9996,550.296000,666.108000,6.798131e-01,2.151579, 2344.824474,0.508724,4908,7 of 10 
9997,549.306000,666.108000,6.861468e-01,2.492423, 2344.824474,0.486685,4907,7 of 10 
9998,543.366000,666.108000,7.894106e-01,2.167720, 2344.824474,0.146006,4906,7 of 10 
9999,526.536000,666.108000,5.810801e-01,2.663333, 2344.824474,0.068871,4903,7 of 10 
10000,512.676000,666.108000,4.180052e-01,2.550539, 2344.824474,0.187328,4890,7 of 10 
10001,493.866000,666.108000,3.378343e-01,2.520145, 2344.824474,0.294766,4871,7 of 10 
10002,566.136000,667.098000,6.349179e-01,1.321038, 2344.824474,1.000000,4843,7 of 10 
10003,565.146000,667.098000,6.365414e-01,1.734225, 2344.824474,1.000000,4842,7 of 10 
10004,564.156000,667.098000,6.388838e-01,1.757982, 2344.824474,0.818182,4841,7 of 10 
10005,562.176000,667.098000,6.452388e-01,2.190947, 2344.824474,0.819100,4840,7 of 10 
10006,561.186000,667.098000,6.483228e-01,2.236812, 2344.824474,0.822773,4839,7 of 10 
10007,560.196000,667.098000,6.511750e-01,2.653849, 2344.824474,0.975207,4838,7 of 10 
